anime_id,score,watching_status,watched_episodes
34800,0,1,5
39790,0,1,1
49520,0,1,5
34881,0,1,7
52193,0,1,6
32828,0,1,2
22147,0,1,3
7817,0,1,3
40228,0,1,1
33573,0,1,1
37869,0,1,5
22789,0,1,10
30782,0,1,6
14751,0,1,1
22547,0,1,1
21405,0,1,2
21677,0,1,1
34525,0,1,10
3841,0,1,1
16169,0,1,8
18671,0,1,6
25731,0,1,16
17397,0,1,1
20031,0,1,0
31636,0,1,3
1221,0,1,8
5025,7,1,0
24031,0,1,4
38145,0,1,1
39026,0,1,3
38062,0,1,1
21167,0,1,2
15,0,1,3
27525,0,1,4
25011,0,1,5
18851,9,1,1
18343,0,1,2
33970,0,1,0
14811,0,1,1
23079,0,1,1
17729,0,1,9
23251,0,1,3
3231,0,1,1
263,0,1,71
5258,0,1,12
19647,0,1,24
36094,0,1,1
6574,0,1,4
48505,0,1,22
35983,0,1,3
48413,0,1,8
10187,0,1,0
27989,0,1,10
1852,0,1,1
10958,0,1,1
28825,0,1,9
33948,0,1,9
8277,0,1,4
34028,0,1,1
11013,0,1,3
18247,0,1,1
40010,0,1,1
21327,0,1,1
38790,0,1,2
590,0,1,2
8525,0,1,1
35313,0,1,1
84,0,1,8
81,0,1,11
49828,0,1,1
92,0,1,28
11079,0,1,1
38000,0,1,19
47778,0,1,10
18495,0,1,10
33206,0,1,1
38301,0,1,1
18195,0,1,1
30652,0,1,1
40879,0,1,3
25897,0,1,1
50203,0,1,5
39071,0,1,11
42745,0,1,2
19769,0,1,1
25939,0,1,11
26085,0,1,3
5162,0,1,1
3225,0,1,2
30307,0,1,9
38924,0,1,2
10165,0,1,5
18897,0,1,3
19815,0,1,6
23623,0,1,6
28819,0,1,6
10020,0,1,2
24705,0,1,3
38555,0,1,5
19369,0,1,2
21073,0,1,32
32360,0,1,1
23309,0,1,1
3363,0,1,2
25859,0,1,1
37221,0,1,0
18041,0,1,2
21561,0,1,2
25647,0,1,1
10884,0,1,1
561,0,1,2
13759,0,1,4
31564,0,1,11
6500,9,1,7
5909,0,1,1
8675,0,1,8
15119,0,1,2
29786,0,1,4
8557,0,1,2
25835,0,1,24
12815,0,1,3
20555,0,1,5
855,0,1,2
3667,0,1,1
849,0,1,5
4382,0,1,5
36943,0,1,1
39966,0,1,8
35790,0,1,4
18121,0,1,4
23587,0,1,8
6213,0,1,2
4224,0,1,2
33532,0,1,7
36009,0,1,3
35249,0,1,7
33589,0,1,1
25875,0,1,1
37993,0,1,5
37786,0,1,8
14813,0,1,6
14355,0,1,1
34963,9,1,0
26165,0,1,7
30279,0,1,3
18677,0,1,11
15911,0,1,6
37976,0,1,10
