anime_id,score,watching_status,watched_episodes
5762,0,1,3
9062,9,1,1
777,0,1,7
10497,0,1,1
9322,7,1,2
2138,0,1,1
1530,0,1,4
8841,0,1,3
10419,0,1,1
10119,9,1,1
6682,9,2,12
320,9,2,2
1292,8,2,5
366,9,2,7
2163,9,2,3
6443,9,2,3
7453,8,2,3
4718,9,2,1
101,10,2,13
656,9,2,2
713,9,2,1
6987,8,2,1
8577,8,2,2
47,9,2,1
2356,7,2,1
2411,6,2,2
6547,9,2,13
10067,8,2,1
2324,8,2,3
2325,8,2,3
4946,7,2,1
3080,7,2,1
7193,8,2,12
7817,9,2,12
6402,7,2,2
2871,6,2,2
368,7,2,6
972,7,2,2
2873,7,2,2
5347,6,2,1
1401,6,2,6
1269,8,2,1
2145,7,2,2
889,9,2,12
4901,9,2,5
1519,9,2,12
7059,9,2,1
1686,7,2,1
2889,7,2,1
762,7,2,1
834,6,2,1
405,9,2,1
1639,8,2,1
357,10,2,8
2131,9,2,4
2349,3,2,2
5356,9,2,13
4491,5,2,2
1780,7,2,3
2167,9,2,23
4059,9,2,1
3537,7,2,2
1,9,2,26
1535,10,2,37
3702,8,2,12
1726,7,2,12
2432,8,2,6
7456,7,2,2
2479,8,2,1
1834,8,2,4
2480,7,2,1
788,6,2,2
226,9,2,13
376,9,2,1
356,10,2,24
2136,7,2,1
71,9,2,24
73,9,2,13
72,10,2,12
383,9,2,26
652,9,2,18
8425,10,2,24
1821,7,2,3
4342,8,2,2
270,9,2,13
5060,9,2,52
7337,9,2,1
8479,9,2,48
8074,9,2,12
9515,8,2,1
934,9,2,26
1889,9,2,24
6041,8,2,2
581,8,2,2
578,10,2,1
8277,8,2,12
4550,8,2,13
7088,7,2,12
8465,8,2,6
257,7,2,13
2315,8,2,1
2883,7,2,1
570,9,2,1
666,9,2,6
665,8,2,7
4698,7,2,2
617,10,2,1
5680,9,2,13
3616,9,2,12
5045,9,2,1
7411,8,2,3
3503,6,2,12
33,10,2,25
2403,9,2,12
3121,9,2,1
3085,9,2,3
4262,8,2,12
5305,9,2,1
412,9,2,12
467,9,2,26
801,9,2,26
4364,7,2,2
3653,9,2,24
7148,9,2,12
8302,9,2,6
8619,7,2,1
3258,8,2,1
1785,8,2,2
1887,10,2,24
4472,8,2,1
276,8,2,12
277,8,2,14
76,9,2,13
77,9,2,13
1915,9,2,26
9756,9,2,12
5959,8,2,4
3342,9,2,6
3307,7,2,2
316,7,2,3
321,7,2,12
30,9,2,26
229,10,2,12
3442,9,2,2
5957,9,2,13
8769,9,2,12
490,10,2,26
5419,10,2,1
8795,8,2,13
437,8,2,1
5391,6,2,1
4866,7,2,1
6633,8,2,12
7740,8,2,6
4719,9,2,12
6704,8,2,6
8456,9,2,6
210,10,2,161
1007,9,2,6
6500,9,2,24
10073,9,2,12
9202,8,2,1
5909,9,2,12
8675,10,2,13
4063,7,2,12
5277,8,2,13
339,9,2,13
4581,9,2,13
5034,9,2,12
9211,7,2,1
6112,9,2,12
7774,9,2,1
8635,9,2,1
8057,9,2,12
10297,9,2,1
169,9,2,12
8557,9,2,12
3707,7,2,4
10286,6,2,1
3588,10,2,51
3667,10,2,12
6381,10,2,12
1862,6,2,1
849,9,2,14
4382,9,2,14
5118,9,2,25
2001,10,2,27
3403,8,2,2
4224,9,2,25
6,9,2,26
543,8,2,1
3457,9,2,13
4752,9,2,13
1787,7,2,3
202,10,2,26
203,8,2,5
156,9,2,24
155,8,2,1
1558,9,2,1
1195,9,2,13
1840,9,2,12
3712,9,2,12
6324,0,3,6
269,8,4,229
102,0,6,0
309,0,6,0
1896,0,6,0
9849,0,6,0
3549,0,6,0
2866,0,6,0
5194,0,6,0
4600,0,6,0
1351,0,6,0
586,0,6,0
2251,0,6,0
5081,0,6,0
1576,0,6,0
1468,0,6,0
67,0,6,0
10218,0,6,0
10421,0,6,0
8655,0,6,0
7266,0,6,0
1275,0,6,0
833,0,6,0
6558,0,6,0
