anime_id,score,watching_status,watched_episodes
49918,0,1,7
41463,0,1,0
28977,0,1,2
11061,8,1,34
5231,0,1,9
21,9,1,1045
2182,0,1,0
2730,5,2,2
41457,5,2,11
32998,7,2,12
34777,0,2,1
36756,0,2,7
40970,0,2,1
17082,5,2,12
25241,0,2,24
22199,7,2,24
47,7,2,1
41433,8,2,12
33839,3,2,1
37266,0,2,1
38753,7,2,12
35709,0,2,1
36882,1,2,13
40507,6,2,12
50916,6,2,1
40239,0,2,1
40083,0,2,2
46971,0,2,1
52381,4,2,12
50074,0,2,1
39826,0,2,1
38824,0,2,1
2251,8,2,13
3901,8,2,3
36649,10,2,24
40344,0,2,1
10218,6,2,1
12113,6,2,1
12115,8,2,1
25991,0,2,1
34572,8,2,170
33950,7,2,1
38768,7,2,1
31964,8,2,13
51781,7,2,2
33486,9,2,25
36456,9,2,25
38408,6,2,25
41587,7,2,25
36896,7,2,1
38699,0,2,2
39565,5,2,1
43683,0,2,1
44200,6,2,1
42603,5,2,2
33929,7,2,1
35459,7,2,1
51618,0,2,1
39065,0,2,1
51161,0,2,1
11511,0,2,2
31478,8,2,12
32867,9,2,12
38003,8,2,12
42250,8,2,12
34944,9,2,1
33071,7,2,1
40934,6,2,13
11679,0,2,1
37742,0,2,1
44511,7,2,12
31300,0,2,1
28999,9,2,13
31553,8,2,1
47398,0,2,4
38409,7,2,10
38410,7,2,4
50288,0,2,1
2274,0,2,1
2768,0,2,1
38940,7,2,12
41167,0,2,1
37103,0,2,3
34103,7,2,1
32189,7,2,12
33028,8,2,11
16592,6,2,13
35849,7,2,24
1535,8,2,37
3702,6,2,12
38668,8,2,12
41053,7,2,6
38691,7,2,24
50612,7,2,1
40852,8,2,11
43555,0,2,1
39164,0,2,1
31339,10,2,12
36480,10,2,2
37046,0,2,1
37034,0,2,1
38360,8,2,1
39026,8,2,12
36577,0,2,2
49103,0,2,1
38671,8,2,24
45999,0,2,30
40956,8,2,24
6702,7,2,175
22043,4,2,102
32930,4,2,3
35972,6,2,51
40982,0,2,1
54026,0,2,1
227,5,2,6
5114,6,2,64
24765,9,2,12
25183,6,2,12
28907,4,2,12
31637,4,2,12
918,10,2,201
7472,9,2,1
15335,10,2,1
9969,10,2,51
15417,10,2,13
25313,7,2,1
10643,0,2,1
2951,8,2,1
9735,7,2,1
6945,9,2,1
49895,0,2,1
268,8,2,6
42984,0,2,1
37105,7,2,12
40052,9,2,23
245,9,2,43
37806,4,2,13
25943,0,2,2
30721,6,2,13
20583,8,2,25
32935,8,2,10
25303,8,2,1
31675,0,2,3
40262,8,2,2
28891,8,2,25
38883,6,2,13
40776,8,2,12
35806,8,2,1
39884,0,2,1
41939,0,2,1
413,2,2,1
49104,0,2,1
44270,0,2,2
38389,0,2,3
32700,0,2,1
47402,0,2,1
53525,0,2,1
8074,10,2,12
9515,5,2,1
37007,9,2,24
39114,0,2,1
39727,0,2,1
431,7,2,1
52139,0,2,1
35770,0,2,11
12189,6,2,22
13469,6,2,1
16774,7,2,13
31035,0,2,3
17843,0,2,12
822,6,2,2
5228,6,2,1
15059,7,2,14
22507,8,2,4
185,8,2,26
18,9,2,24
186,8,2,13
187,8,2,1
42076,0,2,1
25159,6,2,12
731,8,2,1
37744,1,2,12
49297,4,2,1
3731,7,2,25
37021,2,2,6
38163,2,2,6
14719,8,2,26
20899,8,2,24
26055,8,2,24
31933,9,2,39
37991,7,2,39
48661,7,2,12
41306,0,2,1
40748,7,2,24
48561,8,2,1
38777,0,2,3
40180,0,2,1
617,6,2,1
37999,9,2,12
43608,6,2,13
50325,8,2,1
40591,9,2,12
43609,8,2,1
37981,5,2,1
40221,7,2,13
39198,8,2,12
2593,7,2,1
3782,7,2,1
3783,8,2,1
4280,7,2,1
4282,8,2,1
5204,6,2,1
5205,8,2,1
6954,7,2,1
14807,8,2,1
22763,5,2,1
22847,0,2,1
23697,0,2,7
35860,4,2,12
38993,5,2,12
37621,6,2,1
39199,5,2,12
39326,6,2,12
39112,0,2,1
36407,5,2,12
33,9,2,25
18679,5,2,24
21659,5,2,2
52824,0,2,2
38000,7,2,26
40456,6,2,1
49926,6,2,7
47778,6,2,11
39769,0,2,1
32281,8,2,1
33770,0,2,1
22535,9,2,24
33191,7,2,4
5042,7,2,12
7593,7,2,12
33206,9,2,13
39247,9,2,12
49893,6,2,1
35363,8,2,1
35145,8,2,7
38920,3,2,12
41195,0,2,1
48926,8,2,12
50631,9,2,12
44516,6,2,12
49395,0,2,1
49396,0,2,1
50098,0,2,1
39113,0,2,1
14349,7,2,1
19489,8,2,1
17265,7,2,25
23321,7,2,25
40181,0,2,1
32894,1,2,1
1412,7,2,23
5225,7,2,1
34599,8,2,13
37514,0,2,1
37515,0,2,1
36862,9,2,1
41084,10,2,12
39511,0,2,1
9936,6,2,12
11209,7,2,2
12449,0,2,6
15565,7,2,10
23989,0,2,5
10465,7,2,12
10845,0,2,8
40749,0,2,23
38297,6,2,12
40897,0,2,4
585,8,2,1
48590,0,2,13
49483,0,2,8
8460,0,2,1
10620,7,2,26
12503,0,2,10
16762,6,2,1
164,7,2,1
19,9,2,74
1109,0,2,1
40031,6,2,8
38663,2,2,12
37926,6,2,12
40460,6,2,1
12467,7,2,13
13093,6,2,1
597,7,2,1
38924,6,2,12
34658,6,2,1
37983,6,2,1
28149,7,2,35
40515,6,2,10
32468,0,2,1
20871,3,2,1
41345,7,2,13
32668,7,2,1
32566,7,2,1
39163,0,2,1
51185,0,2,1
20507,4,2,12
30503,6,2,13
30885,5,2,2
20767,5,2,2
35773,0,2,1
34165,0,2,1
39165,0,2,1
25161,7,2,1
12001,0,2,1
9999,4,2,1
31490,9,2,1
36241,0,2,1
33606,8,2,1
8740,9,2,1
12859,9,2,1
459,7,2,1
460,6,2,1
462,8,2,1
38234,8,2,1
32051,8,2,1
22661,0,2,3
16468,7,2,2
2385,6,2,1
1238,7,2,1
2490,6,2,1
51163,0,2,9
2020,4,2,1
1237,0,2,1
5252,7,2,1
466,7,2,1
2386,7,2,1
30276,10,2,12
34134,8,2,12
39652,0,2,1
39705,7,2,6
31772,8,2,6
31704,9,2,1
39150,0,2,4
36027,6,2,12
31676,0,2,1
10588,8,2,25
25259,0,2,1
13587,7,2,1
26359,6,2,1
39864,0,2,15
10711,8,2,12
37345,6,2,24
44086,0,2,1
31559,7,2,12
44059,0,2,1
32219,0,2,1
33569,0,2,14
33142,0,2,11
42364,0,2,25
31240,7,2,25
38414,7,2,1
41590,0,2,1
36286,5,2,1
42776,0,2,1
39587,8,2,13
42203,8,2,12
50185,8,2,12
32542,9,2,12
33524,7,2,1
37426,7,2,11
2476,7,2,12
756,0,2,1
3328,5,2,1
3759,3,2,1
36240,0,2,1
43349,0,2,1
199,7,2,1
43439,8,2,13
49782,8,2,12
34240,0,2,1
30412,7,2,41
16498,9,2,25
18397,8,2,3
19391,6,2,9
25777,9,2,12
35760,9,2,12
38524,10,2,10
39477,0,2,7
25781,8,2,2
36106,8,2,3
40028,9,2,16
48583,9,2,12
49627,0,2,2
31374,6,2,12
16608,1,2,1
1913,8,2,5
21775,0,2,2
49739,0,2,2
48736,8,2,12
36239,0,2,1
3588,8,2,51
21195,0,2,51
18723,0,2,1
39456,7,2,12
9253,7,2,24
11577,8,2,1
10863,5,2,1
27957,0,2,4
34152,6,2,1
15125,3,2,12
18121,4,2,12
21201,3,2,2
38610,6,2,12
37280,0,2,4
3287,1,2,1
41353,6,2,13
42893,0,2,1
42836,0,2,1
36242,0,2,1
2236,5,2,1
38419,6,2,1
33119,0,2,1
39495,0,2,1
12121,0,2,1
49969,7,2,12
33934,0,2,1
38573,5,2,12
40102,5,2,1
19133,4,2,7
39324,7,2,12
39875,0,2,1
32454,3,2,12
34615,0,2,1
48580,8,2,12
49114,9,2,12
50768,0,2,1
37521,9,2,24
52558,0,2,1
46095,9,2,13
40784,8,2,10
37779,10,2,12
39617,5,2,11
47616,0,2,1
50058,0,2,1
50346,8,2,13
17871,0,2,1
48653,0,2,1
52877,0,2,1
29707,0,2,1
9608,5,2,1
12437,6,2,1
40911,8,2,11
49733,7,2,2
43325,8,2,13
49838,0,2,1
10087,0,3,2
38680,6,3,12
1281,0,3,1
12413,0,3,1
48569,5,4,4
34618,4,4,3
43692,4,4,1
36906,5,4,6
31798,6,4,6
16067,4,4,6
31404,4,4,3
23605,3,4,4
32013,6,4,5
786,3,4,3
48414,6,4,3
35994,4,4,6
20473,4,4,3
36653,4,4,9
32681,5,4,5
33357,1,4,21
52034,0,6,0
48,0,6,0
31646,0,6,0
36793,0,6,0
38101,0,6,0
22831,0,6,0
33337,0,6,0
11759,0,6,0
1292,0,6,0
32977,0,6,0
49520,0,6,0
34881,0,6,0
857,0,6,0
230,0,6,0
31580,0,6,0
30123,0,6,0
4744,0,6,0
25013,0,6,0
52193,0,6,0
40054,0,6,0
8676,0,6,0
22147,0,6,0
41005,0,6,0
6547,0,6,0
35015,0,6,0
27911,0,6,0
35427,0,6,0
9989,0,6,0
11111,0,6,0
24833,0,6,0
49052,0,6,0
7193,0,6,0
40532,0,6,0
7647,0,6,0
3297,0,6,0
51473,0,6,0
28249,0,6,0
37735,0,6,0
2402,0,6,0
37171,0,6,0
6166,0,6,0
66,0,6,0
38328,0,6,0
32827,0,6,0
37525,0,6,0
6347,0,6,0
28805,0,6,0
5081,0,6,0
43756,0,6,0
34636,0,6,0
22789,0,6,0
579,0,6,0
9645,0,6,0
39195,0,6,0
57,0,6,0
10396,0,6,0
32379,0,6,0
34055,0,6,0
44388,0,6,0
30782,0,6,0
13535,0,6,0
50248,0,6,0
20787,0,6,0
48585,0,6,0
889,0,6,0
12079,0,6,0
3407,0,6,0
405,0,6,0
58,0,6,0
50183,0,6,0
40060,0,6,0
47917,0,6,0
49834,0,6,0
50532,0,6,0
10719,0,6,0
40904,0,6,0
38186,0,6,0
369,0,6,0
14345,0,6,0
50549,0,6,0
1347,0,6,0
32023,0,6,0
50330,0,6,0
41468,0,6,0
33475,0,6,0
1689,0,6,0
12293,0,6,0
5356,0,6,0
4981,0,6,0
10578,0,6,0
4975,0,6,0
10800,0,6,0
37914,0,6,0
35821,0,6,0
2199,0,6,0
34675,0,6,0
16157,0,6,0
39523,0,6,0
60,0,6,0
38390,0,6,0
14741,0,6,0
2167,0,6,0
1818,0,6,0
1575,0,6,0
31147,0,6,0
13807,0,6,0
1,0,6,0
5941,0,6,0
42310,0,6,0
20031,0,6,0
12549,0,6,0
26349,0,6,0
11843,0,6,0
2025,0,6,0
38656,0,6,0
15583,0,6,0
974,0,6,0
6880,0,6,0
34497,0,6,0
28223,0,6,0
43814,0,6,0
40056,0,6,0
33988,0,6,0
5025,0,6,0
2164,0,6,0
35120,0,6,0
18689,0,6,0
32271,0,6,0
2983,0,6,0
42571,0,6,0
40623,0,6,0
37520,0,6,0
48549,0,6,0
9330,0,6,0
52701,0,6,0
28121,0,6,0
6746,0,6,0
42192,0,6,0
39792,0,6,0
37033,0,6,0
51818,0,6,0
790,0,6,0
32901,0,6,0
28221,0,6,0
36245,0,6,0
