anime_id,score,watching_status,watched_episodes
857,0,1,0
526,0,1,0
4177,0,1,0
8123,0,1,0
6797,0,1,0
30346,0,1,0
3312,0,1,0
40417,0,1,14
41120,0,1,0
122,0,1,0
3215,0,1,0
18229,0,1,0
18465,0,1,0
5292,0,1,0
15417,0,1,0
1974,0,1,0
40776,0,1,0
379,0,1,0
41006,0,1,1
16317,0,1,0
8081,0,1,0
11579,0,1,0
10191,0,1,0
39326,0,1,6
1457,0,1,0
324,0,1,0
31251,0,1,1
1556,0,1,0
40456,0,1,0
9656,0,1,0
35159,0,1,0
39582,0,1,0
8333,0,1,0
5494,6,1,10
4461,0,1,0
2895,0,1,0
1695,0,1,0
39022,0,1,0
39196,0,1,1
1453,8,1,24
39806,0,1,2
39535,0,1,1
7273,0,1,0
800,0,1,0
1203,0,1,0
584,0,1,0
23623,0,1,0
107,0,1,0
5682,0,1,0
10448,0,1,0
2559,0,1,0
168,0,1,0
2903,0,1,0
43439,0,1,0
1559,0,1,0
4810,0,1,0
12815,0,1,5
40902,0,1,0
34547,0,1,0
42923,0,1,1
534,0,1,0
48849,0,1,0
40870,0,1,0
49357,0,1,0
7243,0,1,0
42249,0,1,12
10033,0,1,1
4475,0,1,0
31760,0,1,0
37987,0,1,0
21085,0,1,0
7810,0,1,0
39710,0,1,0
33777,0,1,0
9829,0,1,0
30862,0,1,0
34595,6,2,1
9332,5,2,3
48,4,2,26
29978,1,2,1
3914,7,2,1
28339,1,2,1
31646,8,2,22
35180,10,2,22
38101,5,2,12
32998,6,2,12
33964,0,2,1
36039,3,2,12
2884,7,2,1
306,7,2,13
25397,2,2,12
33337,6,2,12
11759,2,2,24
13939,0,2,2
1292,5,2,5
13709,4,2,1
2796,1,2,1
36904,7,2,10
37985,7,2,10
40215,7,2,10
32294,1,2,1
101,3,2,12
31580,6,2,13
33253,6,2,13
30123,6,2,12
31173,5,2,12
283,9,2,50
22199,2,2,24
4744,2,2,12
25013,6,2,24
30370,5,2,3
6987,1,2,1
47,8,2,1
16201,5,2,13
22729,4,2,12
27655,3,2,12
1442,1,2,13
40613,5,2,1
32828,6,2,12
31771,7,2,12
36800,5,2,12
15085,1,2,12
6547,4,2,13
9062,0,2,2
1966,1,2,2
9989,6,2,11
11111,3,2,12
24833,6,2,22
30654,7,2,25
9919,3,2,25
11266,3,2,1
33506,3,2,12
10647,0,2,10
7193,6,2,12
937,2,2,1
54,4,2,1
1961,7,2,1
1488,8,2,3
285,8,2,25
477,5,2,13
962,6,2,26
17395,1,2,1
19233,6,2,1
1762,7,2,6
28249,5,2,25
31821,3,2,8
1205,5,2,6
2402,7,2,79
2921,9,2,47
1370,6,2,1
33371,3,2,12
42143,3,2,1
586,6,2,11
66,7,2,26
7817,4,2,12
5904,4,2,1
32827,4,2,12
21185,7,2,25
27663,7,2,25
37525,3,2,12
2251,8,2,13
3901,0,2,3
36873,6,2,10
28805,5,2,1
5081,7,2,15
34443,5,2,26
39555,4,2,13
2156,3,2,52
5337,2,2,52
7674,6,2,25
10030,6,2,25
12365,5,2,25
2986,4,2,26
36649,6,2,24
22789,6,2,12
1589,5,2,11
67,7,2,24
3625,2,2,1
39195,8,2,12
57,7,2,26
28951,2,2,1
32379,1,2,12
34055,1,2,12
35009,0,2,1
10218,4,2,1
12113,5,2,1
12115,5,2,1
368,1,2,6
972,1,2,2
1401,1,2,6
31904,1,2,10
