anime_id,score,watching_status,watched_episodes
1575,8,1,13
27631,7,1,13
31580,8,2,13
33253,9,2,13
22199,9,2,24
6987,7,2,1
8577,7,2,2
5112,4,2,12
6287,2,2,1
22147,7,2,13
6547,8,2,13
9989,7,2,11
21995,8,2,12
9919,6,2,25
6347,8,2,13
8516,8,2,13
5081,8,2,15
22789,9,2,12
20787,7,2,13
11633,8,2,10
31043,10,2,12
10719,9,2,12
14967,9,2,12
21405,8,2,12
14345,9,2,12
12293,7,2,13
28999,7,2,13
14741,8,2,12
16934,7,2,1
18671,7,2,12
2167,9,2,23
4181,9,2,24
11843,8,2,12
15583,8,2,12
19163,7,2,10
17641,7,2,1
6880,8,2,12
63,6,2,12
9379,9,2,12
5177,8,2,2
223,7,2,153
225,4,2,64
813,6,2,291
9330,5,2,12
28121,8,2,13
4789,8,2,12
2924,9,2,12
22297,9,2,12
28701,8,2,13
9367,5,2,12
18001,4,2,12
5114,9,2,64
30544,7,2,12
25183,7,2,12
28907,7,2,12
23289,8,2,12
241,6,2,11
487,6,2,13
23079,5,2,13
17895,9,2,24
17729,8,2,13
29093,8,2,1
29095,8,2,10
10793,8,2,22
13161,8,2,12
31859,8,2,12
11785,8,2,12
15699,7,2,12
18713,6,2,1
15809,7,2,13
15225,9,2,12
8630,6,2,12
11617,8,2,12
15451,7,2,12
8074,7,2,12
9515,8,2,1
20853,8,2,12
10079,7,2,12
11161,8,2,1
15377,7,2,12
8277,7,2,12
12189,7,2,22
7088,5,2,12
25159,7,2,12
9041,8,2,12
18247,8,2,12
20045,8,2,1
21327,8,2,12
7054,7,2,26
8525,8,2,12
10080,7,2,12
16706,7,2,12
15117,7,2,2
14713,7,2,13
19685,7,2,13
3503,7,2,12
22535,9,2,24
5042,7,2,12
7593,7,2,12
12175,8,2,12
11887,10,2,13
16001,9,2,4
13367,7,2,12
30831,6,2,10
8841,7,2,12
16782,9,2,1
15379,7,2,12
18153,9,2,12
25015,7,2,1
28675,10,2,1
23385,7,2,1
7148,8,2,12
24455,7,2,13
19769,6,2,12
20785,8,2,26
10213,7,2,12
9936,6,2,12
11209,7,2,2
15565,4,2,10
21863,7,2,12
10397,9,2,12
10110,9,2,13
20541,8,2,12
8460,8,2,1
10620,9,2,26
16762,8,2,1
8424,4,2,12
15315,9,2,10
16444,7,2,1
17074,8,2,26
9181,6,2,12
2926,7,2,13
1722,6,2,26
16067,10,2,26
23755,9,2,24
20,6,2,220
15689,6,2,4
18897,9,2,20
27787,6,2,12
11597,8,2,11
19815,9,2,12
17549,8,2,12
23623,7,2,12
20507,8,2,12
30503,7,2,13
18095,6,2,12
6512,7,2,12
11933,8,2,12
6324,8,2,12
30276,9,2,12
20931,7,2,12
14199,6,2,12
2966,8,2,13
5341,9,2,12
14749,9,2,13
19221,8,2,10
26243,7,2,12
28927,6,2,12
16397,7,2,13
9107,5,2,84
14093,5,2,24
6201,8,2,12
30240,8,2,12
10611,4,2,12
30296,7,2,12
18039,7,2,1
28497,8,2,12
22865,6,2,12
26019,6,2,1
2993,7,2,13
4214,7,2,13
21561,7,2,11
23277,8,2,12
12477,8,2,1
13759,10,2,24
11499,7,2,12
6500,6,2,24
9202,5,2,1
22877,5,2,12
5909,8,2,12
10464,8,2,10
8675,8,2,13
10119,7,2,8
20847,7,2,13
4063,7,2,12
5277,7,2,13
23273,9,2,22
29786,7,2,12
16498,9,2,25
23233,6,2,12
28171,9,2,24
32282,8,2,13
35788,9,2,12
19775,8,2,12
5958,8,2,13
12783,7,2,1
8407,8,2,12
9790,8,2,1
9253,9,2,24
18277,8,2,24
849,0,2,14
4382,7,2,14
5118,7,2,25
11757,6,2,25
21881,6,2,24
20021,7,2,1
12445,7,2,12
3455,8,2,26
13663,8,2,12
13851,8,2,6
22319,9,2,12
16011,7,2,24
14227,8,2,13
4224,9,2,25
11553,8,2,1
21845,8,2,12
28677,8,2,12
8861,7,2,12
18677,8,2,12
23283,8,2,11
1195,1,2,13
14075,8,2,24
24833,6,4,15
7817,5,4,3
31636,5,4,6
12549,4,4,5
27829,6,4,13
11061,6,4,95
23121,4,4,7
6205,1,4,5
11761,7,4,5
21603,6,4,5
21,4,4,18
13601,7,4,6
23309,4,4,8
17777,5,4,7
10073,1,4,5
14289,6,4,5
30901,6,4,25
19151,4,4,8
24655,0,6,0
33674,0,6,0
