anime_id,score,watching_status,watched_episodes
11759,7,1,4
269,9,1,296
36456,10,1,4
1482,6,1,3
30694,7,1,10
25183,7,1,7
31933,8,1,8
32182,0,1,0
23755,7,1,5
1735,10,1,426
21,10,1,168
30240,0,1,7
1292,10,2,5
4970,9,2,1
47,7,2,1
889,8,2,12
4901,9,2,5
31964,9,2,13
33486,10,2,25
35262,10,2,1
5593,7,2,4
813,10,2,291
894,10,2,1
897,10,2,1
898,9,2,1
899,10,2,1
900,9,2,1
901,10,2,1
902,10,2,1
903,9,2,1
904,8,2,1
905,10,2,1
906,10,2,1
14837,10,2,1
25389,10,2,1
985,10,2,1
71,8,2,24
777,10,2,10
31405,6,2,12
20,10,2,220
30276,10,2,12
13601,7,2,22
23281,7,2,11
21339,0,2,1
16870,10,2,1
6,10,2,26
31339,0,6,0
19,0,6,0
31722,0,6,0
32105,0,6,0
26,0,6,0
