anime_id,score,watching_status,watched_episodes
6408,0,6,0
32601,0,6,0
31646,0,6,0
35180,0,6,0
37956,0,6,0
39783,0,6,0
38735,0,6,0
40602,0,6,0
25397,0,6,0
11759,0,6,0
12291,0,6,0
49520,8,6,2
34881,7,6,1
857,0,6,0
32323,0,6,0
102,0,6,0
30123,0,6,0
22199,0,6,0
4744,0,6,0
25013,0,6,0
48553,0,6,0
34051,0,6,0
5112,0,6,0
47,0,6,0
19429,0,6,0
22729,0,6,0
34350,0,6,0
8676,0,6,0
11235,0,6,0
22147,0,6,0
36800,0,6,0
24531,0,6,0
9062,0,6,0
35015,0,6,0
37924,0,6,0
9989,0,6,0
15039,0,6,0
38963,0,6,0
23447,0,6,0
21995,0,6,0
9919,0,6,0
38753,0,6,0
38464,0,6,0
6166,0,6,0
4999,0,6,0
66,0,6,0
8516,0,6,0
9471,0,6,0
28805,0,6,0
22789,0,6,0
37716,0,6,0
37498,0,6,0
31964,0,6,0
33486,0,6,0
36456,0,6,0
38408,0,6,0
35712,0,6,0
819,0,6,0
14967,0,6,0
1222,0,6,0
357,0,6,0
2131,0,6,0
40904,0,6,0
39819,0,6,0
14345,0,6,0
33475,0,6,0
1689,0,6,0
4535,0,6,0
33354,0,6,0
10012,0,6,0
44511,0,6,0
31553,0,6,0
59,0,6,0
16157,0,6,0
39523,0,6,0
35608,0,6,0
18671,0,6,0
34382,0,6,0
2167,10,6,2
4181,0,6,0
6351,0,6,0
4059,0,6,0
30383,0,6,0
35756,0,6,0
10029,0,6,0
15109,0,6,0
17397,0,6,0
62,0,6,0
3627,0,6,0
2595,0,6,0
14827,0,6,0
291,0,6,0
12549,0,6,0
30127,0,6,0
16592,0,6,0
11843,0,6,0
40416,0,6,0
15583,10,6,1
19163,0,6,0
36633,0,6,0
41461,0,6,0
34497,0,6,0
28223,0,6,0
33988,0,6,0
24031,0,6,0
29589,0,6,0
9379,0,6,0
35928,0,6,0
10155,0,6,0
37520,0,6,0
40852,0,6,0
28121,9,6,2
32887,0,6,0
37347,0,6,0
40454,0,6,0
47164,0,6,0
37348,0,6,0
32801,0,6,0
2924,0,6,0
10260,0,6,0
226,0,6,0
37033,0,6,0
40956,0,6,0
36792,0,6,0
28221,0,6,0
22043,0,6,0
35972,0,6,0
34662,0,6,0
38084,0,6,0
14829,0,6,0
27525,0,6,0
20509,0,6,0
31706,0,6,0
34100,0,6,0
356,0,6,0
25537,0,6,0
10087,0,6,0
8536,0,6,0
120,0,6,0
40417,0,6,0
5114,0,6,0
33731,0,6,0
24765,0,6,0
35222,0,6,0
31737,0,6,0
23289,0,6,0
240,0,6,0
918,0,6,0
18617,0,6,0
487,0,6,0
21273,0,6,0
21431,0,6,0
268,0,6,0
8425,8,6,1
34279,0,6,0
37105,0,6,0
245,0,6,0
10793,0,6,0
16,0,6,0
26023,0,6,0
15699,0,6,0
34403,0,6,0
35889,0,6,0
21855,0,6,0
9289,0,6,0
14175,0,6,0
587,0,6,0
30895,0,6,0
48413,0,6,0
37141,0,6,0
41694,0,6,0
39586,0,6,0
2026,0,6,0
14653,0,6,0
16982,0,6,0
4192,0,6,0
27989,0,6,0
31988,0,6,0
8630,0,6,0
5630,0,6,0
40938,0,6,0
24703,0,6,0
34281,0,6,0
37719,0,6,0
15451,0,6,0
21877,0,6,0
39570,0,6,0
8074,0,6,0
9515,0,6,0
934,0,6,0
41006,0,6,0
28825,0,6,0
36296,0,6,0
20853,8,6,1
24231,0,6,0
11005,0,6,0
33241,0,6,0
14753,0,6,0
10079,0,6,0
10408,0,6,0
35557,0,6,0
31338,0,6,0
31499,0,6,0
37446,0,6,0
12189,0,6,1
488,0,6,0
50197,0,6,0
35413,0,6,0
25159,0,6,0
11013,0,6,0
22123,0,6,0
37497,0,6,0
9041,0,6,0
41623,0,6,0
44524,0,6,0
5781,0,6,0
41567,0,6,0
25429,0,6,0
3731,0,6,0
36220,0,6,0
36906,0,6,0
39534,0,6,0
29785,0,6,0
28387,0,6,0
26441,0,6,0
35639,0,6,0
24873,0,6,0
48316,0,6,0
43608,10,6,0
7054,0,6,1
40750,0,6,0
48675,0,6,0
40716,0,6,0
10080,0,6,0
16706,0,6,0
21563,0,6,0
990,0,6,0
41930,0,6,0
10568,0,6,0
30455,0,6,0
19685,0,6,0
40839,0,6,0
1530,0,6,0
21511,0,6,0
38993,0,6,0
49721,0,6,0
145,0,6,0
667,0,6,0
6594,0,6,0
33089,0,6,0
36407,0,6,0
18679,0,6,0
51019,0,6,0
3229,0,6,0
6045,9,6,1
9656,0,6,0
17741,0,6,0
36098,0,6,0
38594,0,6,0
2927,0,6,0
16732,0,6,0
37475,0,6,0
31798,0,6,0
9260,0,6,0
31757,0,6,0
31758,0,6,0
33206,0,6,1
39247,0,6,0
35363,0,6,0
2403,0,6,0
12175,0,6,0
34934,0,6,0
34984,0,6,0
48643,0,6,0
16001,0,6,0
28725,0,6,0
48926,0,6,0
50631,0,6,0
31952,0,6,0
15609,0,6,0
15227,0,6,0
35241,0,6,0
8841,0,6,0
10790,0,6,0
16782,0,6,0
15379,0,6,0
237,0,6,0
32268,0,6,0
35960,0,6,0
49776,0,6,0
433,0,6,0
4898,0,6,0
39017,0,6,0
18153,0,6,0
7148,0,6,0
37254,0,6,0
13655,0,6,0
18195,0,6,0
33489,0,6,0
17265,0,6,0
189,0,6,0
16353,0,6,0
15051,0,6,0
21105,0,6,0
1887,0,6,0
39071,0,6,0
42745,0,6,0
17247,0,6,0
24455,0,6,0
36862,0,6,0
41084,0,6,0
18115,0,6,0
157,0,6,0
19769,0,6,0
9756,0,6,0
35062,0,6,0
41402,0,6,0
49784,0,6,0
10213,0,6,0
40571,0,6,0
512,0,6,0
9936,0,6,0
49470,0,6,0
21863,0,6,0
14833,0,6,0
31845,0,6,0
7590,0,6,0
41812,0,6,0
21603,0,6,0
330,0,6,0
48483,0,6,0
35828,0,6,0
2963,0,6,0
14511,0,6,0
36936,0,6,0
37510,0,6,0
2367,0,6,0
30014,0,6,0
15315,0,6,0
17074,0,6,0
164,0,6,0
40708,0,6,0
9181,0,6,0
41619,0,6,0
31442,0,6,0
2926,0,6,0
26351,0,6,0
16067,0,6,0
41168,0,6,0
35946,0,6,0
38198,0,6,0
39701,0,6,0
30016,0,6,0
597,0,6,0
15689,0,6,0
38924,0,6,0
34658,0,6,0
37983,0,6,0
14293,0,6,0
36038,0,6,0
34383,0,6,0
31953,0,6,0
34914,0,6,0
1210,0,6,0
10165,0,6,0
31414,0,6,0
24227,0,6,0
32553,0,6,0
30514,0,6,0
11597,0,6,0
24991,0,6,0
3467,0,6,0
17549,0,6,0
36990,0,6,0
23623,0,6,0
20507,0,6,0
18095,0,6,0
6512,0,6,0
34148,0,6,0
11933,0,6,0
28819,0,6,0
6324,0,6,0
36431,0,6,0
14199,7,6,1
51678,0,6,0
23673,0,6,0
2966,0,6,0
7769,7,6,1
32729,0,6,0
41899,0,6,0
13659,0,6,0
18857,0,6,0
19221,0,6,0
24705,0,6,0
35484,0,6,0
1569,0,6,0
19369,0,6,0
37675,0,6,0
48895,0,6,0
26243,0,6,0
31181,0,6,0
35247,0,6,0
11179,0,6,0
40436,0,6,0
16397,0,6,0
37345,0,6,0
42670,0,6,0
30240,0,6,0
15649,0,6,0
10611,0,6,0
23309,0,6,0
210,0,6,0
34561,0,6,0
36286,0,6,0
