anime_id,score,watching_status,watched_episodes
36800,6,1,1
1519,0,1,0
36976,7,1,1
1251,7,1,10
8426,0,1,0
36266,5,1,1
165,0,1,0
6682,5,2,12
7739,5,2,1
300,0,2,4
320,6,2,2
25397,3,2,12
34881,7,2,12
366,7,2,7
2163,6,2,3
6443,4,2,3
7453,3,2,3
4718,6,2,1
6987,5,2,1
8577,5,2,2
47,7,2,1
19429,5,2,12
24751,5,2,1
8676,5,2,25
31771,6,2,12
6547,6,2,13
3829,8,2,1
9989,5,2,11
15039,4,2,1
11433,5,2,12
11111,5,2,12
11701,6,2,1
7193,8,2,12
6164,8,2,11
7647,7,2,13
9074,6,2,13
14373,4,2,1
477,7,2,13
29893,7,2,3
962,6,2,26
3297,8,2,13
4772,8,2,1
2563,8,2,1
12581,2,2,1
6166,7,2,12
9618,4,2,1
32878,6,2,12
7817,8,2,12
5081,8,2,15
373,0,2,6
22789,8,2,12
30137,6,2,1
31904,7,2,10
32906,5,2,13
1520,7,2,12
889,8,2,12
10490,6,2,12
10681,6,2,1
405,3,2,1
2964,6,2,13
998,0,2,26
31043,8,2,12
1639,1,2,1
10719,4,2,12
14967,5,2,12
14027,5,2,1
1689,6,2,3
4535,5,2,7
37435,8,2,24
4981,8,2,24
11679,3,2,1
2981,1,2,1
2341,5,2,3
2360,5,2,1
2345,5,2,1
2359,4,2,1
2344,5,2,3
2343,5,2,4
6645,4,2,12
34382,5,2,12
2167,6,2,23
4181,5,2,24
1575,7,2,25
2904,5,2,25
841,5,2,16
8142,7,2,1
15037,1,2,4
1,7,2,26
5,4,2,1
3239,5,2,38
25731,6,2,25
1153,0,2,6
14827,5,2,13
31636,6,2,12
12549,6,2,12
14893,6,2,1
6747,5,2,12
16355,3,2,13
15583,3,2,12
1535,7,2,37
28223,7,2,12
35120,7,2,10
17513,2,2,12
31163,6,2,12
30346,8,2,1
2924,5,2,12
788,4,2,2
117,0,2,7
226,6,2,13
790,8,2,23
2759,7,2,1
3784,7,2,1
3785,7,2,1
3167,8,2,6
7465,8,2,1
5973,7,2,12
21599,6,2,1
227,7,2,6
32979,7,2,13
9367,6,2,12
8187,7,2,1
1496,2,2,2
33743,5,2,12
4189,5,2,26
9600,6,2,1
30544,4,2,12
36144,7,2,24
16918,5,2,11
23079,5,2,13
21431,6,2,13
24695,6,2,1
268,7,2,6
17895,6,2,24
8425,7,2,24
3760,6,2,1
17729,6,2,13
29101,5,2,6
29093,6,2,1
31324,4,2,1
29095,5,2,10
31368,4,2,5
1016,0,2,2
650,4,2,3
23279,5,2,1
387,10,2,13
413,2,2,1
21855,8,2,5
9289,8,2,26
28211,7,2,1
5150,7,2,12
6882,7,2,6
10187,4,2,13
15225,7,2,12
379,7,2,26
27989,6,2,13
5630,7,2,11
6372,5,2,1
6637,5,2,1
11617,5,2,12
15451,3,2,12
8074,6,2,12
1358,7,2,1
1773,6,2,1
581,0,2,2
10079,5,2,12
11161,4,2,1
578,0,2,1
10408,7,2,1
431,0,2,1
811,4,2,6
6610,4,2,1
7088,5,2,12
248,3,2,12
2072,4,2,4
26183,3,2,2
16774,5,2,13
1272,3,2,6
468,6,2,1
22123,5,2,12
25429,6,2,10
28713,3,2,1
3731,6,2,25
34565,3,2,13
570,7,2,1
666,7,2,6
14719,9,2,26
20899,8,2,24
26055,8,2,24
31933,6,2,39
617,8,2,1
14467,6,2,13
16904,6,2,1
27991,5,2,13
3701,6,2,12
34933,7,2,12
1647,1,2,2
8525,6,2,12
143,5,2,12
21511,5,2,12
2593,8,2,1
3782,7,2,1
3783,7,2,1
4280,7,2,1
4282,7,2,1
5204,6,2,1
5205,7,2,1
6954,5,2,1
6594,7,2,12
10191,6,2,6
1793,0,2,1
1691,6,2,24
32686,6,2,12
5420,7,2,50
18679,8,2,24
147,7,2,14
6045,8,2,25
9656,7,2,12
10152,7,2,1
17741,8,2,12
486,8,2,13
2175,6,2,1
1379,8,2,1
22535,8,2,24
5042,8,2,12
7593,6,2,12
9260,7,2,1
31757,7,2,1
31758,7,2,1
8876,4,2,2
28851,7,2,1
34934,7,2,12
34984,7,2,12
4262,6,2,12
5305,4,2,1
8634,3,2,2
15439,3,2,1
13367,6,2,12
15609,6,2,1
30831,6,2,10
32937,6,2,10
8841,7,2,12
16782,6,2,1
43,8,2,1
237,8,2,50
28623,6,2,12
31804,4,2,12
32949,7,2,12
7148,4,2,12
2433,1,2,3
35677,8,2,1
16353,7,2,13
21105,6,2,10
275,2,2,9
1430,5,2,1
3078,6,2,3
7135,7,2,1
6050,6,2,4
10628,6,2,1
4188,5,2,3
9756,7,2,12
11977,7,2,1
11979,7,2,1
11981,7,2,1
98,5,2,26
23945,6,2,12
9936,6,2,12
15565,2,2,10
21863,5,2,12
10465,4,2,12
8100,7,2,1
10624,7,2,1
12053,7,2,1
158,8,2,13
1729,8,2,5
3750,9,2,13
444,8,2,13
33487,6,2,12
10397,6,2,12
31845,2,2,12
10721,7,2,24
10110,6,2,13
11761,5,2,12
1462,8,2,3
222,3,2,13
221,5,2,2
4087,7,2,22
28817,4,2,12
585,7,2,1
10620,5,2,26
16762,4,2,1
1838,2,2,2
3342,7,2,6
2367,6,2,12
4421,6,2,2
10389,5,2,1
17074,7,2,26
164,9,2,1
19,8,2,74
9181,8,2,12
23423,4,2,3
457,10,2,26
21939,9,2,10
24701,9,2,10
24687,8,2,1
28957,9,2,1
21329,9,2,1
316,5,2,3
321,4,2,12
877,8,2,47
23755,8,2,24
31722,6,2,4
4081,7,2,13
12467,8,2,13
13093,5,2,1
601,7,2,1
15689,8,2,4
30,6,2,26
32,6,2,1
34383,5,2,12
31953,6,2,12
34914,5,2,12
1210,6,2,24
10165,7,2,26
11597,6,2,11
19815,4,2,12
10161,7,2,11
1698,8,2,23
5690,7,2,11
4477,7,2,11
3467,6,2,12
10928,6,2,4
6023,5,2,12
272,6,2,26
20507,7,2,12
30503,6,2,13
20767,5,2,2
18095,4,2,12
17157,5,2,1
28819,7,2,12
31980,5,2,1
32603,6,2,12
21557,7,2,1
1029,8,2,1
30276,7,2,12
9587,6,2,12
10219,5,2,1
795,9,2,39
12355,8,2,1
2966,8,2,13
5341,7,2,12
6007,7,2,1
25099,3,2,12
28297,8,2,24
8769,6,2,12
10020,6,2,4
13659,5,2,13
18857,5,2,3
9922,6,2,12
32013,5,2,12
1034,0,2,1
31181,6,2,12
35247,7,2,0
1943,6,2,1
322,8,2,12
1350,5,2,3
437,7,2,1
22135,7,2,11
329,5,2,26
10711,6,2,12
6201,5,2,12
30240,7,2,12
32485,6,2,1
212,6,2,1
1296,6,2,1
1297,6,2,1
1298,6,2,1
19315,3,2,12
10611,5,2,12
10933,5,2,1
23309,4,2,12
6114,7,2,26
30296,7,2,12
6675,6,2,1
941,7,2,12
1489,5,2,3
18039,5,2,1
11227,5,2,12
12281,5,2,12
13727,5,2,1
2993,7,2,13
4214,8,2,13
2000,0,2,1
20709,6,2,12
25647,4,2,6
23277,6,2,12
30727,4,2,11
35338,5,2,1
29317,6,2,1
17777,6,2,12
21679,6,2,1
12531,8,2,12
12477,7,2,1
20047,6,2,12
30187,6,2,12
19365,5,2,22
11499,5,2,12
13055,5,2,2
16694,5,2,1
6203,7,2,13
2605,5,2,12
2476,6,2,12
21033,4,2,12
6500,6,2,24
10073,3,2,12
1827,9,2,26
8675,5,2,13
20847,3,2,13
9926,6,2,12
11123,6,2,12
199,9,2,1
1033,7,2,1
1515,4,2,1
339,7,2,13
34240,5,2,1
23273,7,2,22
3420,7,2,12
2216,8,2,12
1245,5,2,1
7724,7,2,22
29786,6,2,12
6112,6,2,12
7774,5,2,1
8635,6,2,1
8057,7,2,12
10297,5,2,1
169,7,2,12
23233,5,2,12
30363,6,2,10
30365,6,2,1
29027,6,2,1
13125,4,2,25
25835,7,2,24
16608,2,2,1
28171,6,2,24
440,8,2,39
441,7,2,1
4473,7,2,3
28735,8,2,13
33095,8,2,12
79,6,2,24
6802,6,2,12
7748,4,2,1
22101,6,2,12
565,0,2,1
9253,7,2,24
855,6,2,26
3667,3,2,12
28621,8,2,11
14289,7,2,13
16868,7,2,1
5681,5,2,1
1568,7,2,22
3419,6,2,2
7311,7,2,1
11757,6,2,25
29758,5,2,12
32093,8,2,12
12445,7,2,12
14189,6,2,1
885,7,2,1
26,5,2,22
3455,7,2,26
13663,6,2,12
28979,8,2,12
31380,6,2,3
31711,7,2,2
13851,5,2,6
5667,6,2,6
35000,6,2,1
22319,4,2,12
759,7,2,1
3088,6,2,2
523,8,2,1
4224,7,2,25
3613,7,2,12
11001,6,2,1
5332,7,2,1
34019,7,2,12
28025,5,2,4
5365,8,2,1
12431,9,2,99
27387,5,2,1
33478,6,2,12
10162,8,2,11
30385,6,2,12
31736,5,2,6
732,7,2,1
543,7,2,1
14283,5,2,12
21189,6,2,1
19151,4,2,12
16742,8,2,12
20449,6,2,1
18245,6,2,13
28677,6,2,12
7785,9,2,11
8985,6,2,3
34537,8,2,1
8861,7,2,12
18497,7,2,13
8457,5,2,3
18499,7,2,3
32995,8,2,12
10495,7,2,12
23225,7,2,1
30902,7,2,2
30279,8,2,12
12403,7,2,12
18677,5,2,12
23283,7,2,11
1195,6,2,13
11319,5,2,12
1840,5,2,12
3712,5,2,12
14075,8,2,24
591,5,3,5
2251,6,3,2
5675,3,3,1
58,6,3,9
2164,7,3,10
14073,4,3,2
5114,8,3,36
239,8,3,2
918,7,3,2
934,4,3,4
11061,8,3,2
5781,7,3,6
153,7,3,13
7054,7,3,6
33,5,3,2
8129,6,3,1
13203,6,3,1
193,5,3,2
76,6,3,1
4879,6,3,3
34577,6,3,2
32447,5,3,8
31174,6,3,1
721,0,3,1
4719,5,3,4
209,7,3,8
30749,6,3,5
114,8,3,3
2497,6,3,1
16498,7,3,13
879,0,3,1
35839,6,3,4
3588,6,3,1
16524,6,3,3
4654,6,3,4
688,6,3,1
7,5,3,1
3614,7,3,1
5300,7,3,4
35248,5,4,7
31646,6,4,1
32998,6,4,1
24699,5,4,2
53,0,4,0
394,0,4,0
4744,0,4,0
34051,0,4,0
32828,0,4,0
9736,0,4,0
109,5,4,4
67,6,4,2
33541,5,4,4
34618,0,4,0
35815,0,4,0
35712,4,4,6
1701,0,4,0
9907,0,4,0
21405,0,4,0
4177,7,4,2
6772,0,4,0
8514,0,4,0
9252,0,4,0
9465,0,4,0
9724,0,4,0
10092,0,4,0
31478,0,4,0
370,0,4,0
693,0,4,0
767,0,4,0
769,0,4,0
2146,0,4,0
10578,5,4,6
112,0,4,0
833,4,4,2
1149,0,4,0
1818,0,4,0
32407,0,4,0
8888,0,4,0
15197,0,4,0
15199,0,4,0
15201,0,4,0
30711,0,4,0
31147,4,4,5
62,6,4,6
3627,0,4,0
2595,0,4,0
291,0,4,0
36049,6,4,3
933,0,4,0
2025,0,4,0
33988,6,4,7
9379,0,4,0
1629,7,4,1
32271,5,4,5
36521,0,4,0
36524,0,4,0
10155,0,4,0
11783,0,4,0
16385,0,4,0
31851,0,4,0
1704,5,4,1
4789,0,4,0
32608,5,4,1
32901,0,4,0
36493,0,4,0
28221,0,4,0
12471,5,4,4
31376,6,4,4
8536,4,4,3
9347,0,4,0
34427,4,4,6
125,0,4,0
126,0,4,0
1623,0,4,0
33731,5,4,2
25183,6,4,3
23289,7,4,1
1581,0,4,0
11769,4,4,2
2494,5,4,2
133,0,4,0
28791,0,4,0
13161,5,4,9
31859,4,4,4
20583,0,4,0
11785,0,4,0
34403,4,4,4
403,0,4,0
318,5,4,1
2217,0,4,0
32648,4,4,1
1570,0,4,0
30895,4,4,4
8101,0,4,0
8630,0,4,0
28883,0,4,0
24703,0,4,0
12461,6,4,0
14645,0,4,0
910,0,4,0
1988,0,4,0
22835,0,4,0
34834,0,4,0
33654,0,4,0
11005,0,4,0
4550,5,4,2
509,5,4,4
637,5,4,3
257,4,4,3
1956,0,4,0
4196,0,4,0
11255,0,4,0
7580,0,4,0
35413,5,4,7
17831,4,4,5
11013,0,4,0
34542,6,4,2
9041,6,4,2
9750,4,4,4
23121,5,4,2
31405,6,4,1
28387,5,4,1
35639,0,4,0
3616,0,4,0
1808,0,4,0
3503,0,4,0
35860,6,4,5
27503,4,4,1
6205,3,4,1
10076,0,4,0
7782,0,4,0
21809,5,4,1
3349,0,4,0
5859,0,4,0
274,6,4,2
2176,0,4,0
3222,0,4,0
34964,6,4,2
3229,0,4,0
20649,0,4,0
35079,6,4,6
36805,0,4,0
31798,5,4,1
33206,6,4,6
36548,6,4,1
31952,5,4,1
32380,0,4,0
35241,0,4,1
10790,0,4,0
15437,0,4,0
10209,4,4,1
32214,3,4,4
4246,0,4,0
33263,0,4,0
37272,0,4,0
34712,0,4,0
433,0,4,0
3653,0,4,0
25283,5,4,2
18153,0,4,0
670,0,4,0
13655,0,4,0
20517,0,4,0
18195,0,4,0
17643,0,4,0
14349,0,4,0
32481,0,4,0
15051,0,4,0
19111,0,4,0
20745,0,4,0
21853,0,4,0
32526,0,4,0
34973,0,4,0
32083,0,4,0
17247,0,4,0
35300,0,4,0
576,0,4,0
276,0,4,0
277,0,4,0
36502,0,4,0
36501,0,4,0
10213,0,4,0
7590,4,4,3
32438,3,4,3
30924,0,4,0
12637,0,4,0
30307,5,4,2
32698,0,4,0
31442,5,4,4
20877,0,4,0
34580,5,4,1
36847,0,4,0
30347,0,4,0
36923,0,4,0
11033,0,4,0
622,0,4,0
31764,0,4,0
14293,0,4,0
31404,3,4,2
1075,0,4,0
34277,0,4,0
3673,0,4,0
23605,4,4,2
17549,0,4,0
35773,0,4,0
6512,0,4,0
32962,3,4,1
195,0,4,0
443,0,4,0
7474,0,4,0
14685,0,4,0
196,0,4,0
524,0,4,0
14199,3,4,2
15881,0,4,0
2159,0,4,0
19221,4,4,3
20939,0,4,0
1569,0,4,0
9988,0,4,0
11179,4,4,6
4136,0,4,0
326,0,4,0
16397,5,4,0
2332,0,4,0
1807,0,4,0
28617,3,4,3
9959,0,4,0
31240,5,4,13
676,0,4,0
32262,0,4,0
4618,4,4,2
8241,4,4,2
32951,0,4,0
22865,5,4,6
44,0,4,1
15775,0,4,0
15771,0,4,0
957,0,4,0
1914,0,4,0
2193,0,4,0
32542,6,4,3
5671,5,4,5
34494,7,4,1
818,4,4,1
34289,3,4,2
22663,5,4,2
5909,0,4,0
10464,0,4,0
10119,0,4,0
26123,0,4,0
4063,5,4,2
5507,0,4,0
15119,0,4,0
355,0,4,0
2787,0,4,0
6773,0,4,0
6572,0,4,0
1103,0,4,0
1727,0,4,0
5504,0,4,0
36688,0,4,0
2596,0,4,0
28625,0,4,0
32282,0,4,0
34480,0,4,0
35788,0,4,0
33433,0,4,0
1517,5,4,1
33834,3,4,7
35559,0,4,0
9930,0,4,0
5958,0,4,0
12783,0,4,0
8407,0,4,0
7858,0,4,0
9790,0,4,0
854,0,4,0
198,5,4,1
421,0,4,0
422,0,4,0
18277,5,4,3
33286,0,4,0
30321,0,4,0
6381,0,4,0
9751,0,4,0
23725,0,4,0
1582,0,4,0
1263,0,4,0
1837,0,4,0
31680,4,4,1
390,0,4,0
24133,4,4,1
