anime_id,score,watching_status,watched_episodes
22199,7,1,1
8676,7,1,7
7647,7,1,2
2167,7,1,2
28121,9,1,13
11617,7,1,1
24415,10,1,13
10620,8,1,4
3455,8,1,12
6213,8,1,18
20359,10,1,1
22147,8,2,13
6547,9,2,13
9989,9,2,11
11111,8,2,12
14345,8,2,12
11843,9,2,12
1535,8,2,37
5114,9,2,64
8074,8,2,12
12189,9,2,22
22535,9,2,24
11771,9,2,25
16894,10,2,25
18897,8,2,20
13759,10,2,24
355,9,2,24
2787,9,2,24
16498,9,2,25
23233,8,2,12
3470,7,2,24
11757,10,2,25
21881,10,2,24
4654,8,2,24
8937,9,2,24
22319,10,2,12
27899,10,2,12
4224,9,2,25
1562,8,2,25
1195,7,2,13
4181,0,6,0
7593,0,6,0
19815,0,6,0
27775,0,6,0
2476,0,6,0
6773,0,6,0
9253,0,6,0
28979,0,6,0
16049,0,6,0
11743,0,6,0
16011,0,6,0
11553,0,6,0
25157,0,6,0
