anime_id,score,watching_status,watched_episodes
41380,0,1,0
11759,0,1,8
22199,10,1,11
19429,0,1,3
8676,0,1,0
24921,0,1,0
38572,0,1,0
38328,0,1,0
7817,0,1,1
37525,0,1,0
34572,0,1,160
31043,0,1,0
40934,0,1,0
10012,0,1,0
2167,0,1,0
32407,0,1,0
31636,0,1,0
11843,0,1,0
41194,0,1,0
19163,0,1,4
36633,0,1,0
28223,0,1,0
235,0,1,950
36515,0,1,0
46604,0,1,1
38691,0,1,0
38084,0,1,0
14829,0,1,0
356,0,1,1
40417,0,1,0
10793,0,1,3
38830,0,1,0
31859,0,1,0
35252,0,1,0
27829,0,1,0
5060,0,1,0
38476,0,1,0
8630,0,1,0
28883,0,1,12
8768,0,1,0
40815,0,1,0
40961,0,1,0
38909,0,1,12
37497,0,1,0
37744,0,1,0
37210,0,1,1
38619,0,1,0
40748,0,1,0
37999,0,1,5
43608,0,1,0
10080,0,1,0
16706,0,1,0
35860,0,1,0
38993,0,1,0
6205,0,1,1
21809,0,1,0
3927,0,1,0
39388,0,1,0
38080,0,1,0
30831,0,1,2
32937,0,1,0
34626,0,1,0
32380,0,1,0
34620,8,1,7
39017,0,1,0
10456,0,1,0
44276,0,1,0
13655,0,1,0
17247,0,1,0
157,0,1,1
19769,0,1,1
16890,0,1,0
38297,0,1,0
21603,0,1,0
10620,0,1,2
41491,0,1,0
1210,0,1,1
43767,0,1,0
31414,0,1,0
21,10,1,1011
8769,0,1,0
42714,0,1,0
42627,0,1,0
37522,0,1,0
39506,0,1,0
16397,0,1,6
37202,0,1,0
13391,0,1,0
34561,0,1,0
31240,0,1,5
34289,0,1,0
30806,0,1,0
44203,0,1,0
355,0,1,2
6112,0,1,0
8057,0,1,12
38659,0,1,0
40849,0,1,0
33433,0,1,0
5958,0,1,0
8407,0,1,0
39456,0,1,3
32105,0,1,0
9253,0,1,0
30484,0,1,0
36475,0,1,2
19117,0,1,0
41132,0,1,0
16011,0,1,0
33023,0,1,0
39324,0,1,0
21845,0,1,2
19151,0,1,2
18245,0,1,0
20053,0,1,0
10521,0,1,0
41094,0,1,0
37779,0,1,0
39617,0,1,0
18677,0,1,2
16005,0,1,0
35248,0,2,13
38101,10,2,12
39783,0,2,12
48548,0,2,1
41457,0,2,11
25397,0,2,12
13939,0,2,2
13859,0,2,8
31763,0,2,1
37403,0,2,50
4744,0,2,12
41433,0,2,12
22147,0,2,13
30206,0,2,1
30056,0,2,7
6547,0,2,13
11433,0,2,12
23447,0,2,1
11111,0,2,12
40295,0,2,3
24833,0,2,22
30654,0,2,25
21995,10,2,12
38753,0,2,12
36882,0,2,13
40507,0,2,12
37171,0,2,12
269,9,2,366
31964,0,2,13
10719,0,2,12
14967,10,2,12
21405,0,2,12
38186,0,2,13
40004,0,2,13
39819,0,2,1
14345,0,2,12
40379,0,2,2
33475,0,2,12
10163,0,2,11
12293,0,2,13
28999,0,2,13
39523,0,2,12
34382,0,2,12
20031,0,2,12
17827,9,2,12
37103,10,2,3
34103,0,2,1
32189,10,2,12
33028,10,2,11
16592,0,2,13
35849,9,2,24
38656,0,2,11
15583,0,2,12
22961,0,2,1
24655,0,2,1
17641,0,2,1
34497,0,2,12
43814,7,2,12
32271,0,2,11
37982,10,2,12
28121,0,2,13
37347,0,2,12
40454,0,2,12
37348,0,2,1
38671,0,2,24
6702,10,2,175
22043,10,2,102
12049,0,2,1
30778,0,2,1
35972,10,2,51
9367,0,2,12
18001,0,2,12
41120,0,2,11
50425,0,2,12
24765,0,2,12
30544,9,2,12
31737,10,2,12
34280,9,2,12
28907,0,2,12
