anime_id,score,watching_status,watched_episodes
40956,0,1,0
5114,0,1,2
11061,0,1,100
47,7,2,1
24833,0,2,22
30654,0,2,25
28405,0,2,1
19759,0,2,1
32863,0,2,8
9919,0,2,25
33506,0,2,12
5081,0,2,15
31043,0,2,12
31478,7,2,12
32867,9,2,12
38003,8,2,12
1535,0,2,37
2994,0,2,2
38691,0,2,24
40852,0,2,11
38671,0,2,24
43692,6,2,5
21855,0,2,5
10408,9,2,1
666,0,2,6
14719,0,2,26
20899,0,2,24
26055,0,2,24
31933,0,2,39
37991,0,2,39
48661,0,2,12
665,0,2,7
40748,9,2,24
37999,0,2,12
40591,0,2,12
38000,0,2,26
40456,10,2,1
32281,10,2,1
22535,8,2,24
9260,0,2,1
28851,10,2,1
34934,5,2,12
37711,0,2,2
32182,0,2,12
37510,0,2,13
17074,0,2,26
15689,0,2,4
11597,0,2,11
30276,0,2,12
31181,0,2,12
527,0,2,276
33255,0,2,120
32542,10,2,12
199,0,2,1
38659,0,2,12
40849,0,2,1
16498,9,2,25
25777,0,2,12
35760,0,2,12
38524,0,2,10
40028,9,2,16
2418,9,2,1
22319,0,2,12
36511,0,2,12
37799,0,2,12
28025,0,2,4
37521,0,2,24
41457,0,6,0
32379,0,6,0
50330,0,6,0
1575,0,6,0
10087,0,6,0
121,0,6,2
41025,0,6,0
20583,0,6,0
37965,0,6,0
4898,0,6,0
19,0,6,0
5682,0,6,0
23273,0,6,0
28171,0,6,0
9253,0,6,0
33352,0,6,0
32995,0,6,0
