anime_id,score,watching_status,watched_episodes
153,0,1,7
24439,0,1,6
2246,0,1,6
21,0,1,139
45,0,1,36
40028,0,1,12
6,0,1,14
24405,0,1,57
392,0,1,86
25013,0,2,24
11633,0,2,10
18441,0,2,1
37520,0,2,24
31339,0,2,12
121,0,2,51
5114,0,2,64
23289,0,2,12
37349,0,2,12
263,0,2,75
264,0,2,1
5258,0,2,26
16528,0,2,1
270,0,2,13
777,0,2,10
578,0,2,1
10408,0,2,1
431,0,2,1
11061,0,2,148
13271,0,2,1
19951,0,2,1
40046,0,2,13
34542,0,2,11
40908,0,2,12
38000,0,2,26
40456,0,2,1
49926,0,2,7
47778,0,2,11
28851,0,2,1
164,0,2,1
19,10,2,74
30016,0,2,13
30276,0,2,10
30015,0,2,13
199,0,2,1
16498,0,2,25
25777,0,2,12
35760,0,2,12
38524,0,2,10
22319,0,2,12
523,0,2,1
37779,0,2,12
32615,0,2,12
37976,0,2,12
40174,0,2,12
269,0,3,1
1575,0,3,0
1535,0,3,0
918,0,3,201
33241,0,3,0
249,0,3,8
5678,0,3,0
1695,0,3,1
4087,0,3,6
20,0,3,0
6114,0,3,8
35790,0,3,0
22199,0,4,0
15085,0,4,12
889,0,4,0
34944,0,4,0
223,0,4,0
30694,0,4,0
813,0,4,0
7661,0,4,0
31859,0,4,0
4280,0,4,0
37965,0,4,0
8460,0,4,0
10620,0,4,0
36027,0,4,0
29803,0,4,0
35073,0,4,0
34300,0,4,0
31240,0,4,0
11757,0,4,0
37799,0,4,0
41457,0,6,0
32998,0,6,0
33337,0,6,0
1292,0,6,0
857,0,6,0
12149,0,6,0
41433,0,6,0
24833,0,6,0
30654,0,6,0
21995,0,6,0
9919,0,6,0
7193,0,6,0
12967,0,6,0
37525,0,6,0
7674,0,6,0
34572,0,6,0
1520,0,6,0
9465,0,6,0
1536,0,6,0
10163,0,6,0
3087,0,6,0
11703,0,6,0
1482,0,6,0
44406,0,6,0
8915,0,6,0
6880,0,6,0
28223,0,6,0
779,0,6,0
780,0,6,0
781,0,6,0
1363,0,6,0
1364,0,6,0
1365,0,6,0
1366,0,6,0
1367,0,6,0
1505,0,6,0
1506,0,6,0
2171,0,6,0
4447,0,6,0
5460,0,6,0
6467,0,6,0
9963,0,6,0
12117,0,6,0
14735,0,6,0
21419,0,6,0
28479,0,6,0
32005,0,6,0
18689,0,6,0
38668,0,6,0
38691,0,6,0
40852,0,6,0
39792,0,6,0
790,0,6,0
227,0,6,0
18229,0,6,0
385,0,6,0
245,0,6,0
267,0,6,0
265,0,6,0
37141,0,6,0
41006,0,6,0
967,0,6,0
2829,0,6,0
47250,0,6,0
35076,0,6,0
7054,0,6,0
36754,0,6,0
25681,0,6,0
2593,0,6,0
1604,0,6,0
51019,0,6,0
9260,0,6,0
36548,0,6,0
16782,0,6,0
28623,0,6,0
11771,0,6,0
15051,0,6,0
19111,0,6,0
2034,0,6,0
31741,0,6,0
35062,0,6,0
1951,0,6,0
21603,0,6,0
585,0,6,0
1735,0,6,0
4081,0,6,0
43767,0,6,0
31414,0,6,0
20507,0,6,0
19123,0,6,1
31772,0,6,0
853,0,6,0
34262,0,6,0
26243,0,6,0
322,0,6,0
37522,0,6,0
2547,0,6,0
13601,0,6,0
2559,0,6,0
12531,0,6,0
114,0,6,0
846,0,6,0
339,0,6,0
48583,0,6,0
28625,0,6,0
170,0,6,0
48849,0,6,0
39489,0,6,0
9253,0,6,0
17409,0,6,0
5681,0,6,0
26,0,6,0
8937,0,6,0
6211,0,6,0
3613,0,6,0
12883,0,6,0
31581,0,6,0
17573,0,6,0
743,0,6,0
40620,0,6,0
29854,0,6,0
31098,0,6,0
543,0,6,0
48567,0,6,0
40907,0,6,0
3091,0,6,0
550,0,6,0
40911,0,6,0
23283,0,6,0
