anime_id,score,watching_status,watched_episodes
9062,10,1,1
6347,8,1,1
10719,7,1,2
5356,9,1,10
10012,8,1,2
6702,9,1,154
5114,8,1,1
9289,7,1,9
2026,9,1,22
3713,9,1,18
6205,7,1,1
8841,8,1,7
4879,8,1,1
21,10,1,567
527,9,1,118
4719,8,1,9
2923,8,1,4
3588,8,1,10
1607,8,1,1
14355,8,1,4
9776,8,2,12
11339,9,2,2
50,10,2,24
880,10,2,22
230,8,2,27
102,7,2,26
6547,9,2,13
10067,7,2,1
6164,8,2,11
477,8,2,13
962,8,2,26
3297,8,2,13
2563,8,2,1
2986,10,2,26
1185,7,2,6
579,4,2,15
269,10,2,366
1686,8,2,1
2889,8,2,1
4835,9,2,1
762,0,2,1
834,8,2,1
2964,8,2,13
105,7,2,13
4535,9,2,7
232,9,2,70
2043,9,2,73
59,9,2,26
1818,10,2,26
292,7,2,26
1535,9,2,37
225,9,2,64
813,9,2,291
2030,10,2,26
356,8,2,24
120,8,2,26
121,9,2,51
1496,8,2,2
4725,8,2,12
74,9,2,26
128,9,2,6
456,9,2,26
245,10,2,43
138,10,2,8
139,10,2,14
4550,9,2,13
2169,7,2,3
488,8,2,12
4811,9,2,2
18,9,2,24
2012,9,2,49
228,10,2,26
1594,10,2,26
863,9,2,12
5680,9,2,13
5914,8,2,13
143,8,2,12
667,8,2,12
274,9,2,24
52,9,2,26
4262,9,2,12
5305,9,2,1
9014,8,2,2
1887,10,2,24
435,8,2,20
157,8,2,26
4188,9,2,3
76,10,2,13
77,10,2,13
1915,9,2,26
9756,8,2,12
98,9,2,26
99,9,2,26
1609,9,2,4
158,9,2,13
1729,9,2,5
3750,9,2,13
444,7,2,13
5030,7,2,12
2963,9,2,13
5162,8,2,13
3225,9,2,13
2926,9,2,13
877,10,2,47
20,9,2,220
1546,8,2,26
30,0,2,26
229,9,2,12
272,9,2,26
195,7,2,12
853,10,2,26
322,8,2,12
209,10,2,26
64,9,2,12
1719,9,2,2
65,9,2,12
45,10,2,95
401,10,2,2
5671,10,2,25
10884,8,2,12
6203,8,2,13
2476,5,2,12
24,9,2,26
846,9,2,26
4015,8,2,2
5909,8,2,12
533,7,2,13
2245,7,2,12
6112,8,2,12
8057,9,2,12
7662,8,2,13
8557,9,2,12
10378,9,2,12
440,9,2,39
441,8,2,1
4473,8,2,3
879,8,2,26
170,10,2,101
1005,10,2,26
855,7,2,26
3667,8,2,12
6381,9,2,12
9751,9,2,1
849,10,2,14
4382,7,2,14
5141,8,2,12
407,8,2,45
2291,7,2,3
6505,10,2,5
6213,9,2,24
6129,8,2,12
6956,8,2,13
28,10,2,69
497,8,2,13
5454,8,2,12
9608,7,2,1
10495,9,2,12
12403,9,2,12
392,10,2,112
303,0,3,0
109,9,3,20
530,8,3,10
1575,0,3,0
2904,0,3,0
2025,8,3,2
117,0,3,1
71,0,3,0
73,0,3,0
72,0,3,0
132,8,3,22
934,8,3,1
1889,0,3,0
136,10,3,40
257,8,3,3
252,8,3,2
1735,0,3,20
1601,8,3,5
2605,7,3,2
339,7,3,1
2104,7,3,4
169,9,3,2
2001,8,3,2
2292,0,4,0
2167,6,4,2
123,7,4,18
16,7,4,3
1142,0,4,0
93,7,4,7
519,8,4,2
10572,7,4,3
6033,0,6,0
6746,0,6,0
4903,0,6,0
1469,0,6,0
4654,0,6,0
