anime_id,score,watching_status,watched_episodes
34572,0,1,164
33486,0,1,13
10012,0,1,5
40956,0,1,19
918,0,1,145
37141,0,1,11
28825,0,1,7
40748,0,1,9
18095,0,1,7
34612,0,1,1
41456,0,1,11
40620,0,1,7
41433,9,2,12
30654,7,2,25
5081,9,2,15
34618,9,2,12
31964,9,2,13
38302,7,2,12
38003,8,2,12
1575,8,2,25
2904,9,2,25
15109,8,2,12
38691,9,2,24
40852,9,2,11
6746,9,2,24
37105,9,2,12
42076,8,2,1
38472,10,2,12
39988,10,2,12
36906,8,2,11
39534,8,2,12
30831,10,2,10
32937,10,2,10
41833,10,2,12
37599,9,2,12
39196,9,2,23
42340,8,2,12
37926,9,2,12
30016,7,2,13
20,10,2,220
1735,10,2,500
30503,10,2,13
33255,9,2,120
8675,8,2,13
10119,7,2,8
28171,8,2,24
42640,9,2,12
24405,10,2,73
40907,9,2,12
44940,10,2,14
14813,8,2,13
34566,0,3,23
11843,0,3,3
24031,0,3,4
5114,0,3,1
25159,0,3,5
42822,0,3,8
41834,0,3,4
40397,0,3,1
20847,0,3,8
3588,0,3,16
856,0,3,1
40911,0,3,5
20787,0,6,0
44511,0,6,0
1482,0,6,0
20583,0,6,0
15613,0,6,0
5060,0,6,0
49220,0,6,0
41567,0,6,0
228,0,6,0
43608,0,6,1
12175,0,6,0
17265,0,6,0
2034,0,6,0
31442,0,6,0
51685,0,6,0
3655,0,6,0
32262,0,6,0
37579,0,6,0
