anime_id,score,watching_status,watched_episodes
16201,0,1,3
40128,0,1,2
1589,0,1,2
37435,0,1,2
42310,0,1,2
235,9,1,1088
39792,0,1,1
258,0,1,1
49220,0,1,10
7791,0,1,12
48316,0,1,12
1530,0,1,1
49828,6,1,12
433,0,1,1
1013,0,1,3
49040,0,1,4
34541,0,1,1
10721,0,1,2
2246,0,1,1
19,0,1,1
12467,0,1,3
31414,0,1,8
1698,0,1,2
32962,0,1,3
21,0,1,1022
5682,0,1,2
28619,0,1,3
5984,0,1,1
2559,0,1,2
48761,0,1,1
30806,0,1,1
5940,0,1,2
5909,0,1,2
339,0,1,2
355,0,1,5
47257,0,1,1
46093,0,1,1
34547,0,1,2
41946,0,1,1
6802,0,1,1
20057,0,1,1
30484,0,1,9
36470,0,1,4
37430,0,1,1
885,0,1,1
4896,0,1,11
1276,0,1,1
