anime_id,score,watching_status,watched_episodes
43467,0,1,0
31810,0,1,2
41261,0,1,0
2866,0,1,0
32667,0,1,2
52402,0,1,0
40520,0,1,0
49295,0,1,0
39530,0,1,0
10779,0,1,5
40855,0,1,0
43466,0,1,0
52185,0,1,1
43465,0,1,0
48626,0,1,0
49020,0,1,0
39800,0,1,1
48843,0,1,0
43793,0,1,0
20801,0,1,1
14543,0,1,0
30242,0,1,1
49095,0,1,0
38039,0,1,0
14539,0,1,1
48698,0,1,0
49762,0,1,0
32405,0,1,1
39058,0,1,0
38030,0,1,0
48513,0,1,0
48889,0,1,0
30891,0,1,2
52245,5,1,1
48651,0,1,1
40700,0,1,0
32518,0,1,1
42048,0,1,0
50251,0,1,0
49335,0,1,0
32355,0,1,0
15841,0,1,1
49353,0,1,0
41260,0,1,0
5762,0,2,3
29809,0,2,1
9849,0,2,1
16059,0,2,1
4010,0,2,2
9435,0,2,2
2436,0,2,2
4358,0,2,2
24641,0,2,1
10694,0,2,2
25667,0,2,1
12055,0,2,2
21925,0,2,2
21001,0,2,1
20377,0,2,1
16638,0,2,1
21829,0,2,1
24453,0,2,1
9970,0,2,2
2136,0,2,1
41211,0,2,1
8110,0,2,2
21521,0,2,2
30243,0,2,4
14991,0,2,2
2798,0,2,2
9322,0,2,4
13219,0,2,2
29807,0,2,1
28961,0,2,1
10668,0,2,2
19051,0,2,2
22429,0,2,1
23479,0,2,1
3939,0,2,4
7411,0,2,3
15843,0,2,2
18655,0,2,2
11827,0,2,4
13221,0,2,2
24911,0,2,1
29083,0,2,2
7708,0,2,4
12375,0,2,4
29575,0,2,4
39392,0,2,2
10419,0,2,2
5959,0,2,4
29808,0,2,1
11321,0,2,2
17867,0,2,2
49524,0,2,1
42756,6,2,1
6893,0,2,2
28309,0,2,1
10380,0,2,1
21097,0,2,3
25923,0,2,1
23247,0,2,1
24271,0,2,1
14127,0,2,2
12997,0,2,2
25345,0,2,4
23665,0,2,1
3918,0,2,3
18525,0,2,2
28157,0,2,1
38866,0,2,2
28859,0,2,1
7748,0,2,1
16644,0,2,1
16474,0,2,2
24377,0,2,2
52617,7,2,2
22069,0,2,1
18693,0,2,2
10683,0,2,4
15097,0,2,3
15537,0,2,4
11997,0,2,2
30898,0,2,1
10280,0,2,1
30702,0,2,1
10827,0,2,1
21597,0,2,2
2870,0,2,1
15867,0,2,2
2852,0,6,0
11745,0,6,0
30128,0,6,0
2867,0,6,0
16642,0,6,0
24967,0,6,0
30614,0,6,0
5194,0,6,0
31117,0,6,0
35028,0,6,0
36225,0,6,0
7266,0,6,0
2413,0,6,0
35498,0,6,0
9442,0,6,0
5464,0,6,0
32895,0,6,0
1780,0,6,0
16914,0,6,0
31401,0,6,0
2352,0,6,0
12995,0,6,0
31118,0,6,0
7268,0,6,0
2432,0,6,0
3944,0,6,0
31886,0,6,0
9545,0,6,0
32872,0,6,0
5315,0,6,0
31788,0,6,0
34639,0,6,0
48697,0,6,0
10851,0,6,0
7053,0,6,0
33231,0,6,0
29573,0,6,0
23033,0,6,0
24987,0,6,0
8293,0,6,0
17491,0,6,0
29261,0,6,0
14993,0,6,0
30812,0,6,0
5097,0,6,0
15839,0,6,0
6041,0,6,0
31518,0,6,0
35512,0,6,0
4399,0,6,0
30741,0,6,0
24273,0,6,0
14047,0,6,0
48755,0,6,0
32982,0,6,0
35936,0,6,0
1783,0,6,0
37360,0,6,0
10938,0,6,0
9904,0,6,0
4057,0,6,0
9287,0,6,0
3747,0,6,0
7730,0,6,0
33322,0,6,0
14995,0,6,0
10457,0,6,0
27747,0,6,0
4698,0,6,0
18691,0,6,0
29915,0,6,0
27603,0,6,0
17745,0,6,0
23477,0,6,0
30460,0,6,0
28313,0,6,0
7712,0,6,0
9309,0,6,0
12961,0,6,0
20959,0,6,0
6986,0,6,0
36256,0,6,0
3102,0,6,0
34246,0,6,0
38330,0,6,0
28311,0,6,0
32620,0,6,0
17541,0,6,0
23101,0,6,0
36052,0,6,0
32063,0,6,0
32997,0,6,0
24317,0,6,0
3916,0,6,0
10770,0,6,0
8653,0,6,0
31885,0,6,0
1360,0,6,0
7179,0,6,0
4027,0,6,0
33165,0,6,0
35727,0,6,0
3302,0,6,0
31397,0,6,0
33515,0,6,0
34899,0,6,0
37233,0,6,0
33138,0,6,0
15541,0,6,0
3771,0,6,0
32833,0,6,0
34492,0,6,0
33768,0,6,0
8291,0,6,0
12959,0,6,0
9308,0,6,0
20849,0,6,0
11879,0,6,0
31789,0,6,0
11067,0,6,0
8039,0,6,0
37223,0,6,0
9638,0,6,0
3940,0,6,0
11749,0,6,0
12059,0,6,0
27909,0,6,0
15409,0,6,0
22347,0,6,0
22119,0,6,0
32423,0,6,0
10458,0,6,0
30543,0,6,0
36737,0,6,0
35446,0,6,0
10590,0,6,0
7969,0,6,0
17537,0,6,0
9310,0,6,0
38470,0,6,0
13937,0,6,0
24021,0,6,0
16472,0,6,0
21393,0,6,0
19101,0,6,0
23305,0,6,0
27413,0,6,0
10488,0,6,0
29705,0,6,0
32587,0,6,0
14379,0,6,0
11065,0,6,0
2135,0,6,0
5644,0,6,0
4590,0,6,0
3707,0,6,0
10286,0,6,0
12373,0,6,0
14129,0,6,0
6194,0,6,0
4502,0,6,0
3559,0,6,0
41200,0,6,0
13595,0,6,0
10106,0,6,0
12143,0,6,0
3479,0,6,0
8837,0,6,0
34795,0,6,0
19631,0,6,0
23047,0,6,0
35029,0,6,0
7178,0,6,0
4763,0,6,0
33505,0,6,0
4360,0,6,0
13785,0,6,0
36933,0,6,0
1787,0,6,0
9968,0,6,0
17251,0,6,0
27363,0,6,0
34740,0,6,0
34963,0,6,0
19859,0,6,0
36720,0,6,0
10695,0,6,0
