anime_id,score,watching_status,watched_episodes
235,0,1,3
26055,0,1,3
38000,0,1,2
50710,0,1,2
29978,0,2,1
20787,4,2,13
31043,5,2,12
44511,4,2,12
34437,4,2,1
1575,5,2,25
2904,6,2,25
1535,7,2,37
35120,10,2,10
38691,5,2,24
50612,3,2,1
40852,5,2,11
227,8,2,6
11617,5,2,12
10408,6,2,1
20899,8,2,24
40748,5,2,24
37999,8,2,12
43608,9,2,13
40591,9,2,12
40750,2,2,12
34933,7,2,12
37086,3,2,12
32281,7,2,1
22535,7,2,24
30,10,2,26
32,10,2,1
19815,6,2,12
30276,8,2,12
34134,7,2,12
40746,0,2,8
437,9,2,1
199,7,2,1
23273,7,2,22
44074,8,2,11
49200,7,2,1
16498,9,2,25
25777,9,2,12
35760,9,2,12
38524,10,2,10
40028,7,2,16
48583,4,2,12
44942,3,2,12
50265,7,2,12
21469,9,2,1
9253,9,2,24
30484,7,2,23
32188,6,2,1
10863,8,2,1
22319,8,2,12
35507,4,2,12
42310,0,3,1
28223,0,3,2
226,0,3,1
268,0,3,1
11061,0,3,7
14719,0,3,3
41946,1,4,3
27899,2,4,7
51096,5,4,4
35180,0,6,0
38101,0,6,0
41457,0,6,0
32998,0,6,0
22199,0,6,0
47,0,6,0
6547,0,6,0
11433,0,6,0
11111,0,6,0
49052,0,6,0
7193,0,6,0
2402,0,6,0
37171,0,6,0
32827,0,6,0
5081,0,6,0
7674,0,6,0
39195,0,6,0
9513,0,6,0
34572,0,6,0
889,0,6,0
49596,0,6,0
1050,0,6,0
47917,0,6,0
37451,0,6,0
1347,0,6,0
1689,0,6,0
28999,0,6,0
14741,0,6,0
2167,0,6,0
1,0,6,0
6573,0,6,0
35849,0,6,0
1726,0,6,0
48549,0,6,0
38671,0,6,0
790,0,6,0
2759,0,6,0
6702,0,6,0
22297,0,6,0
10087,0,6,0
5114,0,6,0
24765,0,6,0
820,0,6,0
589,0,6,0
28977,0,6,0
36028,0,6,0
245,0,6,0
10793,0,6,0
3002,0,6,0
20583,0,6,0
263,0,6,0
4983,0,6,0
777,0,6,0
8074,0,6,0
934,0,6,0
44042,0,6,0
578,0,6,0
431,0,6,0
12189,0,6,0
249,0,6,0
34542,0,6,0
37991,0,6,0
51009,0,6,0
48675,0,6,0
2593,0,6,0
145,0,6,0
34451,0,6,0
51213,0,6,0
7593,0,6,0
28851,0,6,0
30831,0,6,0
16782,0,6,0
43,0,6,0
11771,0,6,0
32949,0,6,0
18153,0,6,0
50709,0,6,0
41084,0,6,0
9756,0,6,0
39196,0,6,0
10721,0,6,0
10620,0,6,0
32182,0,6,0
2246,0,6,0
164,0,6,0
19,0,6,0
323,0,6,0
21939,0,6,0
6030,0,6,0
51105,0,6,0
33674,0,6,0
17549,0,6,0
20507,0,6,0
31452,0,6,0
46102,0,6,0
5040,0,6,0
52807,0,6,0
195,0,6,0
12355,0,6,0
2966,0,6,0
52299,0,6,0
28297,0,6,0
50461,0,6,0
1943,0,6,0
22135,0,6,0
36259,0,6,0
329,0,6,0
27775,0,6,0
30240,0,6,0
13601,0,6,0
31240,0,6,0
6675,0,6,0
30015,0,6,0
44,0,6,0
35905,0,6,0
33255,0,6,0
37450,0,6,0
1033,0,6,0
339,0,6,0
49413,0,6,0
51535,0,6,0
23233,0,6,0
13125,0,6,0
28171,0,6,0
48849,0,6,0
35839,0,6,0
32105,0,6,0
50602,0,6,0
53887,0,6,0
47194,0,6,0
50594,0,6,0
11757,0,6,0
2001,0,6,0
885,0,6,0
26,0,6,0
41353,0,6,0
3455,0,6,0
759,0,6,0
50273,0,6,0
41389,0,6,0
4224,0,6,0
40333,0,6,0
37521,0,6,0
33352,0,6,0
53672,0,6,0
46095,0,6,0
43299,0,6,0
14813,0,6,0
50346,0,6,0
7785,0,6,0
32615,0,6,0
51180,0,6,0
550,0,6,0
392,0,6,0
40911,0,6,0
23283,0,6,0
