anime_id,score,watching_status,watched_episodes
44511,0,1,0
6774,0,1,0
50172,0,1,0
40028,0,1,0
3914,6,2,1
31646,8,2,0
35180,7,2,0
32998,8,2,12
320,2,2,2
33337,8,2,12
1292,8,2,5
22199,7,2,24
25013,6,2,24
47,9,2,1
16201,8,2,13
41433,6,2,12
11111,5,2,12
24833,5,2,22
9919,5,2,25
11737,7,2,1
7193,7,2,12
22677,8,2,1
1079,6,2,4
492,6,2,1
32827,7,2,12
2251,8,2,13
28805,8,2,1
5081,4,2,15
34443,7,2,26
39555,7,2,13
288,5,2,51
36649,5,2,24
67,9,2,24
4094,7,2,6
39195,6,2,12
10218,6,2,1
12113,7,2,1
12115,7,2,1
1269,7,2,1
1498,6,2,12
34572,5,2,170
889,8,2,12
4901,5,2,5
1519,8,2,12
269,10,2,366
11633,8,2,10
10681,5,2,1
405,8,2,1
58,6,2,26
31043,8,2,12
31964,8,2,13
33486,6,2,25
36456,6,2,25
37451,6,2,18
14345,7,2,12
31478,7,2,12
32867,7,2,12
41468,6,2,3
1689,4,2,3
2147,3,2,1
17269,8,2,1
1818,7,2,26
1575,9,2,25
2904,9,2,25
31456,2,2,12
8142,6,2,1
10029,8,2,1
1,10,2,26
5,10,2,1
1352,6,2,3
42310,7,2,10
1482,7,2,103
2724,8,2,2
16592,6,2,13
2025,8,2,25
974,7,2,1
6880,5,2,12
1535,9,2,37
28223,9,2,12
40056,5,2,12
3702,8,2,12
35120,8,2,10
552,6,2,54
38668,9,2,12
30346,5,2,1
38691,7,2,24
223,10,2,153
6033,10,2,97
813,10,2,291
31339,2,2,12
28121,9,2,13
37347,2,2,12
6746,9,2,24
27833,7,2,12
23199,9,2,12
27831,8,2,12
226,8,2,13
790,9,2,23
3784,9,2,1
10087,7,2,13
408,7,2,1
227,7,2,6
32696,7,2,13
121,7,2,51
5114,8,2,64
430,7,2,1
1251,7,2,39
2890,10,2,1
25183,8,2,12
239,9,2,24
384,8,2,13
395,8,2,13
32071,2,2,1
36144,6,2,24
28907,5,2,12
31637,3,2,12
1829,8,2,1
3508,8,2,7
6795,7,2,5
240,8,2,12
2508,6,2,12
1813,7,2,3
1301,8,2,1
918,9,2,201
9969,10,2,51
15417,7,2,13
28977,8,2,51
37349,7,2,12
27631,6,2,13
43692,9,2,5
268,6,2,6
36028,7,2,12
37989,7,2,12
1760,7,2,1
1761,8,2,1
287,9,2,24
551,6,2,24
245,9,2,43
29095,4,2,10
267,9,2,26
1016,7,2,2
650,6,2,3
3002,9,2,26
1824,9,2,1
13161,6,2,12
20583,8,2,25
263,9,2,75
35889,8,2,12
1030,9,2,1
270,7,2,13
777,7,2,10
5630,8,2,11
6372,6,2,1
6637,6,2,1
11617,2,2,12
8074,6,2,12
256,5,2,1
578,9,2,1
431,10,2,1
11061,10,2,148
13271,3,2,1
19951,7,2,1
2891,7,2,1
468,7,2,1
731,10,2,1
34542,9,2,11
570,7,2,1
14719,9,2,26
20899,8,2,24
26055,8,2,24
31933,9,2,39
37991,9,2,39
12413,2,2,12
40748,10,2,24
953,5,2,11
617,9,2,1
618,7,2,13
35076,7,2,12
16664,5,2,1
3701,8,2,12
40221,8,2,13
14713,5,2,13
3220,7,2,1
2593,8,2,1
3782,8,2,1
3783,7,2,1
4280,7,2,1
4282,7,2,1
5204,7,2,1
5205,7,2,1
7711,8,2,1
1793,4,2,1
1691,6,2,24
572,10,2,1
16662,8,2,1
34451,8,2,12
1454,9,2,13
36903,6,2,12
40269,6,2,12
33,10,2,25
16149,7,2,1
10937,7,2,6
18679,5,2,24
38000,9,2,26
40456,9,2,1
32281,2,2,1
35079,8,2,12
22535,9,2,24
9260,6,2,1
31758,6,2,1
28851,8,2,1
28725,6,2,1
15227,8,2,1
30831,5,2,10
32937,5,2,10
