anime_id,score,watching_status,watched_episodes
40658,6,1,6
35180,0,1,0
38101,0,1,0
38735,0,1,0
40602,0,1,0
41457,0,1,0
320,0,1,0
36039,0,1,0
2884,0,1,0
101,0,1,0
31580,0,1,0
33253,0,1,0
12149,0,1,0
8577,0,1,0
5112,0,1,0
41433,0,1,0
22729,0,1,0
2225,0,1,0
886,0,1,0
1750,0,1,0
22147,0,1,0
9989,0,1,0
24833,0,1,0
30654,0,1,0
33513,0,1,0
28405,0,1,0
19759,0,1,0
9919,0,1,0
40532,0,1,0
38753,0,1,0
285,0,1,0
2921,0,1,0
9736,0,1,0
10582,0,1,0
38328,0,1,0
40930,0,1,0
7817,0,1,0
32827,0,1,0
37994,0,1,0
2251,0,1,0
6347,0,1,0
5081,0,1,0
7674,0,1,0
30795,0,1,0
31883,0,1,0
36649,0,1,0
38199,0,1,0
35009,0,1,0
368,0,1,0
972,0,1,0
2873,0,1,0
5347,0,1,0
1401,0,1,0
30137,0,1,0
31904,0,1,0
38985,0,1,0
32906,0,1,0
8440,0,1,0
4901,0,1,0
1519,0,1,0
11141,0,1,0
1050,0,1,0
35712,0,1,0
14967,0,1,0
40904,0,1,0
17677,0,1,0
1657,0,1,0
232,0,1,0
10012,0,1,0
4981,0,1,0
1828,0,1,0
28999,0,1,0
2981,0,1,0
39659,0,1,0
812,0,1,0
59,0,1,0
8632,0,1,0
38409,0,1,0
2167,0,1,0
4181,0,1,0
6351,0,1,0
2755,0,1,0
2904,0,1,0
1,0,1,2
5,0,1,0
43735,0,1,0
39681,0,1,0
35849,0,1,0
2252,0,1,0
294,0,1,0
40623,0,1,0
42803,0,1,0
37520,0,1,0
38691,0,1,0
40906,0,1,0
31339,0,1,0
39026,0,1,0
37347,0,1,0
40454,0,1,0
376,0,1,0
38671,0,1,0
790,0,1,0
38853,0,1,0
15,0,1,0
6702,0,1,0
356,0,1,0
317,0,1,0
120,0,1,0
38680,0,1,0
36342,0,1,0
24987,0,1,0
33731,0,1,0
40358,0,1,0
34280,0,1,0
34213,0,1,0
820,0,1,0
918,0,1,0
28977,0,1,0
14131,0,1,0
39463,0,1,0
27631,0,1,0
33783,0,1,0
36028,0,1,0
287,0,1,0
10793,0,1,0
267,0,1,0
20583,0,1,0
40776,0,1,0
35237,0,1,0
20689,0,1,0
318,0,1,0
32981,0,1,0
42940,0,1,0
1812,0,1,0
37517,0,1,0
37141,0,1,0
41694,0,1,0
1030,0,1,0
4983,0,1,0
27989,0,1,0
5630,0,1,0
40938,0,1,0
11617,0,1,0
12729,0,1,0
2178,0,1,0
9515,0,1,0
41006,0,1,0
10491,0,1,0
135,0,1,0
33948,0,1,0
36884,0,1,0
10338,0,1,0
6463,0,1,0
35557,0,1,0
136,0,1,0
637,0,1,0
1956,0,1,0
35413,0,1,0
185,0,1,0
468,0,1,0
940,0,1,0
432,0,1,0
41783,0,1,0
44044,0,1,0
10357,0,1,0
40748,0,1,0
618,0,1,0
5680,0,1,0
16904,0,1,0
16664,0,1,0
43608,0,1,0
7054,0,1,0
40750,0,1,0
9627,0,1,0
40221,0,1,0
10568,0,1,0
3220,0,1,0
43969,0,1,0
49721,0,1,0
145,0,1,0
572,0,1,0
32686,0,1,0
32133,0,1,0
36903,0,1,0
40269,0,1,0
33,0,1,0
31973,0,1,0
12031,0,1,0
51213,0,1,0
9260,0,1,0
31757,0,1,0
31758,0,1,0
3064,0,1,0
33206,0,1,0
2403,0,1,0
634,0,1,0
34984,0,1,0
48926,0,1,0
30831,0,1,0
6975,0,1,0
4672,0,1,0
38799,0,1,0
27411,0,1,0
467,0,1,0
237,0,1,0
34712,0,1,0
2895,0,1,0
40974,0,1,0
39531,0,1,0
14349,0,1,0
33489,0,1,0
24997,0,1,0
1412,0,1,0
6115,0,1,0
1413,0,1,0
1416,0,1,0
1418,0,1,0
13247,0,1,0
36967,0,1,0
35857,0,1,0
50094,0,1,0
1425,0,1,0
5225,0,1,0
16183,0,1,0
39487,0,1,0
9035,0,1,0
13203,0,1,0
13249,0,1,0
1089,0,1,0
3448,0,1,0
35062,0,1,0
32902,0,1,0
15565,0,1,0
40397,0,1,0
5030,0,1,0
34541,0,1,0
10721,0,1,0
1138,0,1,0
36563,0,1,0
2488,0,1,0
40327,0,1,0
222,0,1,0
35828,0,1,0
20541,0,1,0
585,0,1,0
875,0,1,0
7627,0,1,0
4306,0,1,0
37510,0,1,0
17074,0,1,0
2246,0,1,0
19,0,1,0
30307,0,1,0
323,0,1,0
3001,0,1,0
41619,0,1,0
38663,0,1,0
457,0,1,0
21939,0,1,0
39535,0,1,0
8234,0,1,0
2313,0,1,0
877,0,1,0
23755,0,1,0
32983,0,1,0
34591,0,1,0
12467,0,1,0
1546,0,1,0
38924,0,1,0
31953,0,1,0
1210,0,1,0
10165,0,1,0
40515,0,1,0
36517,0,1,0
19815,0,1,0
38814,0,1,0
32447,0,1,0
18095,0,1,0
40100,0,1,0
1212,0,1,0
5589,0,1,0
32603,0,1,0
21557,0,1,0
1029,0,1,0
9999,0,1,0
4155,0,1,0
12859,0,1,0
459,0,1,0
462,0,1,0
33338,0,1,0
5252,0,1,0
41899,0,1,0
48252,0,1,0
1060,0,1,0
752,0,1,0
4103,0,1,0
29803,0,1,0
9798,0,1,0
8464,0,1,0
8795,0,1,0
322,0,1,0
37374,0,1,0
16434,0,1,0
24543,0,1,0
10588,0,1,0
25259,0,1,0
25257,0,1,0
13587,0,1,0
14267,0,1,0
24075,0,1,0
36023,0,1,0
31645,0,1,0
5682,0,1,0
22135,0,1,0
36259,0,1,0
32485,0,1,0
13601,0,1,0
28617,0,1,0
6114,0,1,0
13391,0,1,0
210,0,1,0
1007,0,1,0
30015,0,1,0
37436,0,1,0
917,0,1,0
8241,0,1,0
16051,0,1,0
2182,0,1,0
2000,0,1,0
