anime_id,score,watching_status,watched_episodes
6547,0,1,7
41467,0,1,12
2025,0,1,2
235,9,1,79
41025,0,1,17
41710,0,1,3
48316,0,1,13
38000,0,1,23
44516,0,1,2
41265,6,1,11
48483,0,1,3
45576,0,1,3
21,0,1,10
44961,0,1,9
48583,0,1,1
50265,0,1,7
47194,0,1,9
48556,0,1,3
46471,0,1,5
48580,0,1,7
41380,7,2,12
36793,6,2,12
38101,6,2,12
41457,8,2,11
48569,9,2,12
49235,7,2,1
22199,9,2,24
41433,9,2,12
8676,7,2,25
11235,7,2,13
22147,9,2,13
11433,7,2,12
23447,7,2,1
21995,6,2,12
36882,6,2,13
43745,10,2,1
37525,9,2,12
5081,9,2,15
34572,8,2,170
889,9,2,12
1519,9,2,12
269,8,2,366
14345,7,2,12
31478,9,2,12
32867,9,2,12
38003,9,2,12
41468,9,2,3
33475,7,2,12
12293,5,2,13
44511,9,2,12
1,10,2,26
12549,5,2,12
35849,8,2,24
38656,6,2,11
15583,8,2,12
28223,9,2,12
37982,7,2,12
38691,8,2,24
40852,8,2,11
31339,10,2,12
28121,6,2,13
6746,9,2,24
27833,9,2,12
23199,9,2,12
27831,9,2,12
38671,8,2,24
40956,7,2,24
2759,8,2,1
3784,8,2,1
3785,7,2,1
3786,8,2,1
25537,8,2,1
33049,9,2,1
33050,9,2,1
10087,8,2,13
11741,8,2,12
2952,8,2,1
41120,8,2,11
5114,9,2,64
34280,6,2,12
25183,7,2,12
32071,7,2,1
28907,7,2,12
31637,7,2,12
39463,6,2,13
43692,7,2,5
268,8,2,6
17895,8,2,24
34279,9,2,24
40052,9,2,23
17729,7,2,13
29093,8,2,1
29095,7,2,10
35868,6,2,2
38830,6,2,12
31859,9,2,12
15809,8,2,13
42625,7,2,11
38816,8,2,1
11617,6,2,12
24703,6,2,12
15451,6,2,12
8074,7,2,12
9515,8,2,1
20853,8,2,12
42897,7,2,13
9041,6,2,12
40748,9,2,24
48561,9,2,1
7054,8,2,26
34933,7,2,12
37086,7,2,12
8525,8,2,12
2593,9,2,1
3782,9,2,1
3783,9,2,1
4280,7,2,1
4282,10,2,1
5204,7,2,1
5205,9,2,1
6954,8,2,1
24439,9,2,12
34451,8,2,12
37364,8,2,1
32574,8,2,1
36407,7,2,12
34825,6,2,12
32281,8,2,1
36098,9,2,1
40595,5,2,12
22535,9,2,24
31798,8,2,12
9260,9,2,1
31757,9,2,1
31758,9,2,1
28851,8,2,1
34934,7,2,12
34984,9,2,12
11887,8,2,13
30831,9,2,10
32937,8,2,10
16782,10,2,1
15379,8,2,12
28623,7,2,12
32949,7,2,12
39017,7,2,12
18153,7,2,12
11977,9,2,1
20785,8,2,26
32900,8,2,1
40497,8,2,13
35062,9,2,24
10213,5,2,12
51068,7,2,1
40496,8,2,13
14833,8,2,12
33487,7,2,12
10620,8,2,26
16762,7,2,1
3342,7,2,6
17074,9,2,26
30307,6,2,12
31442,8,2,13
39535,8,2,11
38397,7,2,12
15689,9,2,4
30,8,2,26
32,8,2,1
18897,7,2,20
27787,7,2,12
11597,9,2,11
20507,9,2,12
30503,9,2,13
30885,8,2,2
20767,8,2,2
30276,9,2,12
34134,8,2,12
195,8,2,12
41899,5,2,12
25099,6,2,12
14749,6,2,13
38483,7,2,12
29803,8,2,13
35073,8,2,13
37675,7,2,13
26243,7,2,12
31181,9,2,12
35247,9,2,7
27775,8,2,13
30240,8,2,12
30296,8,2,12
34561,8,2,22
31240,7,2,25
39587,8,2,13
30015,8,2,13
38992,8,2,12
32951,7,2,12
23277,8,2,12
30727,8,2,11
36885,9,2,1
30749,5,2,12
12531,8,2,12
13759,8,2,24
11499,8,2,12
2476,5,2,12
42826,7,2,12
37450,8,2,13
38329,9,2,1
29786,7,2,12
38659,8,2,12
16498,8,2,25
25777,9,2,12
35760,9,2,12
38524,9,2,10
40028,8,2,16
33502,9,2,12
22101,7,2,12
9253,10,2,24
30484,10,2,23
11577,9,2,1
18277,7,2,24
5681,9,2,1
11757,9,2,25
36474,8,2,24
39597,8,2,12
40540,7,2,11
36470,9,2,13
24133,6,2,12
12445,9,2,12
35790,8,2,25
38826,8,2,1
37430,9,2,24
39551,8,2,12
41487,5,2,12
38480,9,2,12
6213,7,2,24
16049,8,2,24
38481,8,2,25
4654,7,2,24
8937,7,2,24
36432,7,2,26
22319,8,2,12
27899,5,2,12
41389,8,2,12
6,8,2,26
28025,9,2,4
34902,7,2,12
34498,7,2,1
33478,7,2,12
33352,10,2,13
39741,9,2,1
37987,9,2,1
37095,9,2,1
46095,9,2,13
21085,6,2,12
35968,8,2,11
14813,9,2,13
39547,9,2,12
23847,7,2,13
37779,7,2,12
28677,8,2,12
35507,8,2,12
23283,6,2,11
39783,0,3,10
4901,0,3,1
39539,0,3,4
21881,0,3,12
40938,7,4,11
43007,0,4,5
42627,0,4,4
41456,0,4,6
40356,0,4,6
39617,6,4,6
51818,0,6,0
46569,0,6,0
52299,0,6,0
48895,0,6,0
31765,0,6,0
53580,0,6,0
52093,0,6,0
