anime_id,score,watching_status,watched_episodes
21,0,1,178
48583,0,1,4
38101,7,2,12
39783,8,2,12
41457,0,2,11
36039,4,2,12
37403,0,2,50
9989,8,2,11
5081,8,2,15
34572,7,2,170
46352,0,2,12
31043,10,2,12
31964,7,2,13
33486,8,2,25
36456,7,2,25
38408,7,2,25
41587,7,2,25
36896,7,2,1
39565,7,2,1
42603,0,2,2
33929,0,2,1
35459,0,2,1
10719,6,2,12
14967,7,2,12
1689,3,2,3
39175,8,2,1
2167,8,2,23
4181,10,2,24
6351,0,2,1
4059,0,2,1
34103,4,2,1
32189,6,2,12
33028,6,2,11
16592,8,2,13
4531,2,2,1
35849,8,2,24
1535,9,2,37
33988,0,2,12
16419,2,2,49
37982,7,2,12
30694,6,2,131
36946,5,2,1
38671,0,2,24
40956,0,2,24
33047,6,2,10
38680,7,2,25
40417,8,2,25
42938,8,2,13
41025,9,2,20
2890,7,2,1
24765,7,2,12
32071,3,2,1
39463,5,2,13
17895,9,2,24
20583,9,2,25
32935,7,2,10
28891,8,2,25
38883,7,2,13
40776,7,2,12
15809,0,2,13
42897,8,2,13
10408,5,2,1
431,5,2,1
12189,9,2,22
33797,4,2,12
9041,6,2,12
18247,6,2,12
20045,5,2,1
21653,7,2,1
10794,6,2,1
40787,9,2,1
40748,8,2,24
40750,6,2,12
34933,4,2,12
40839,8,2,12
7711,6,2,1
34825,0,2,12
38000,8,2,26
40456,7,2,1
49926,0,2,7
47778,0,2,11
32281,8,2,1
36098,8,2,1
22535,7,2,24
7593,3,2,12
9260,5,2,1
31757,5,2,1
31758,7,2,1
28851,9,2,1
30831,7,2,10
32937,8,2,10
38040,7,2,1
16782,8,2,1
34712,5,2,12
11771,6,2,25
16894,7,2,25
24415,0,2,25
31051,0,2,1
32245,5,2,26
18153,7,2,12
33489,6,2,25
40496,0,2,13
33487,6,2,12
32182,0,2,12
37510,0,2,13
41619,0,2,13
39535,9,2,11
45576,0,2,12
41168,7,2,1
23755,5,2,24
20,8,2,220
1735,7,2,500
15689,7,2,4
11597,6,2,11
19815,8,2,12
11933,5,2,12
30276,0,2,12
34134,0,2,12
40746,5,2,8
29803,0,2,13
35073,0,2,13
37675,0,2,13
27775,8,2,13
31240,0,2,25
39587,0,2,13
42203,0,2,12
30015,0,2,13
13759,8,2,24
44203,6,2,12
37450,8,2,13
199,7,2,1
37396,5,2,3
38659,0,2,12
16498,0,2,25
25777,0,2,12
35760,0,2,12
38524,0,2,10
40028,0,2,16
12191,4,2,48
9253,0,2,24
32188,0,2,1
34152,4,2,1
35790,0,2,25
38826,8,2,1
41353,0,2,13
22319,6,2,12
27899,5,2,12
36511,5,2,12
37799,5,2,12
523,8,2,1
41389,5,2,12
44931,5,2,1
4224,10,2,25
43523,0,2,12
34498,6,2,1
33352,8,2,13
4720,5,2,13
18245,9,2,13
6165,5,2,13
43299,7,2,12
41094,8,2,15
14813,9,2,13
39547,10,2,12
23847,9,2,13
35507,8,2,12
24833,0,3,3
36296,0,3,1
37086,0,3,4
18679,0,3,6
48926,0,3,2
44961,0,3,3
339,0,3,5
47257,0,3,6
31580,1,4,3
2034,3,4,4
46471,0,4,5
31646,0,6,0
35180,0,6,0
48548,0,6,0
22199,0,6,0
38753,0,6,0
36649,0,6,0
39195,0,6,0
40935,0,6,0
40060,0,6,0
49918,0,6,0
44200,0,6,0
34566,0,6,0
44511,0,6,0
1575,0,6,0
2904,0,6,0
15583,0,6,0
2994,0,6,0
38691,0,6,0
40852,0,6,0
49310,0,6,0
122,0,6,0
49709,0,6,0
21855,0,6,0
9289,0,6,0
40938,0,6,0
11617,0,6,0
24703,0,6,0
32215,0,6,0
34281,0,6,0
37719,0,6,0
15451,0,6,0
30300,0,6,0
12729,0,6,0
934,0,6,0
41006,0,6,0
1889,0,6,0
3652,0,6,0
48488,0,6,0
9760,0,6,0
40230,0,6,0
29785,0,6,0
48561,0,6,0
37999,0,6,0
37981,0,6,0
42963,0,6,0
35860,0,6,0
38993,0,6,0
49721,0,6,0
33206,0,6,0
39247,0,6,0
35363,0,6,0
28725,0,6,0
15227,0,6,0
49458,0,6,0
32268,0,6,0
433,0,6,0
10721,0,6,0
41812,0,6,0
17074,0,6,0
26351,0,6,0
877,0,6,0
30,0,6,0
18897,0,6,0
19221,0,6,0
43007,0,6,0
31181,0,6,0
35247,0,6,0
23277,0,6,0
30727,0,6,0
2476,0,6,0
50306,0,6,0
23273,0,6,0
7311,0,6,0
849,0,6,0
4382,0,6,0
11757,0,6,0
21881,0,6,0
21647,0,6,0
3455,0,6,0
42249,0,6,0
28025,0,6,0
46095,0,6,0
46431,0,6,0
33161,0,6,0
37779,0,6,0
39617,0,6,0
36999,0,6,0
31245,0,6,0
